rank,fragment_id,fragment_smiles,total_compounds,tp_count,tn_count,fp_count,fn_count,avg_attribution,min_attribution,inactivity_rate_percent,negative_appearances,total_appearances,negative_consistency_percent,min_attribution_ever,max_attribution_ever,lowest_attribution_example,highest_attribution_example,active_negative_attribution_example,inactive_positive_attribution_example,mol,pathogen,pathogen_class,fragment_type,original_testing_size,negative_reliability_score,testing_weight,negative_importance_tier,example_tn_compounds
5,227389,C1=CC2=C(C=CS2)NC1,26,0,26,0,0,-0.2539,-0.718,100.0,19,26,73.1,-0.718,0.32,LOWEST ATTR (INACTIVE): CHEMBL5178538 | SMILES: CSC1=CC=C(CNC(=O)C2=C(O)C3=C(C=CS3)N(CC3=CC=CC=C3)C2=O)C=C1 | Attribution: -0.718 | Prediction: 0.058 | MW: 436.6 | LogP: 4.47,HIGHEST ATTR (INACTIVE): CHEMBL5180033 | SMILES: O=C(NCCC1=CC=CS1)C1=C(O)C2=C(C=CS2)N(CC2=CC=CC=C2)C1=O | Attribution: 0.320 | Prediction: 0.043 | MW: 410.5 | LogP: 3.85,,INACTIVE w/ POS ATTR: CHEMBL5180033 | SMILES: O=C(NCCC1=CC=CS1)C1=C(O)C2=C(C=CS2)N(CC2=CC=CC=C2)C1=O | Attribution: 0.320 | Prediction: 0.043 | MW: 410.5,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA93F920>,CA,Fungi,scaffold,28476,2.4092567490491645,0.0059259844544564825,Moderately_Negative,
6,229912,C1NC2=CC=CC=C2C2(CCNCC2)O1,25,0,25,0,0,-0.5725,-0.7391,100.0,25,25,100.0,-0.739,-0.235,LOWEST ATTR (INACTIVE): CHEMBL5426045 | SMILES: COC1=CC=C2NC(=O)OC3(CCN(C(=O)/C=C/C(=O)NC4=CC=C(C(F)(F)F)C=C4C(F)(F)F)CC3)C2=C1 | Attribution: -0.739 | Prediction: 0.313 | MW: 557.4 | LogP: 5.31,HIGHEST ATTR (INACTIVE): CHEMBL5431760 | SMILES: COC1=CC=C2NC(=O)OC3(CCN(C(=O)CC(=O)NC4=CC=C(Br)C=C4)CC3)C2=C1 | Attribution: -0.235 | Prediction: 0.018 | MW: 488.3 | LogP: 3.87,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA93F990>,CA,Fungi,scaffold,28476,3.258096538021482,0.0059259844544564825,Highly_Detrimental,
7,229907,C1NC=CC2(CCNCC2)O1,25,0,25,0,0,-0.5237,-0.7373,100.0,25,25,100.0,-0.737,-0.129,LOWEST ATTR (INACTIVE): CHEMBL5426045 | SMILES: COC1=CC=C2NC(=O)OC3(CCN(C(=O)/C=C/C(=O)NC4=CC=C(C(F)(F)F)C=C4C(F)(F)F)CC3)C2=C1 | Attribution: -0.737 | Prediction: 0.313 | MW: 557.4 | LogP: 5.31,HIGHEST ATTR (INACTIVE): CHEMBL5431760 | SMILES: COC1=CC=C2NC(=O)OC3(CCN(C(=O)CC(=O)NC4=CC=C(Br)C=C4)CC3)C2=C1 | Attribution: -0.129 | Prediction: 0.018 | MW: 488.3 | LogP: 3.87,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA93FA00>,CA,Fungi,scaffold,28476,3.258096538021482,0.0059259844544564825,Highly_Detrimental,
8,229908,C1=CC=C(C=C1)C1CCNCC1,25,0,25,0,0,-0.506,-0.6923,100.0,25,25,100.0,-0.692,-0.233,LOWEST ATTR (INACTIVE): CHEMBL5404857 | SMILES: COC1=CC=C(NC(=O)C(O)C(O)C(=O)N2CCC3(CC2)OC(=O)NC2=CC=C(OC)C=C23)C=C1 | Attribution: -0.692 | Prediction: 0.024 | MW: 485.5 | LogP: 1.44,HIGHEST ATTR (INACTIVE): CHEMBL5432731 | SMILES: COC1=CC=C2NC(=O)OC3(CCN(C(=O)CCC(=O)NC4=CC=C(Br)C=C4)CC3)C2=C1 | Attribution: -0.233 | Prediction: 0.014 | MW: 502.4 | LogP: 4.26,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA93FA70>,CA,Fungi,scaffold,28476,3.258096538021482,0.0059259844544564825,Highly_Detrimental,
9,227879,C(C1=CC=CC=C1)C(CN1C=NC=N1)C1=CC=CC=C1,24,1,23,0,0,-0.6126,-0.7577,95.83,24,24,100.0,-0.758,-0.109,LOWEST ATTR (INACTIVE): CHEMBL10593 | SMILES: O=C(C1=CC=C(Cl)C=C1Cl)C(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1 | Attribution: -0.758 | Prediction: 0.084 | MW: 396.7 | LogP: 4.01,HIGHEST ATTR (ACTIVE): CHEMBL1169574 | SMILES: O=C(C1=CC=C(Cl)C=C1Cl)[C@@](O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl | Attribution: -0.109 | Prediction: 0.664 | MW: 431.1 | LogP: 4.66,ACTIVE w/ NEG ATTR: CHEMBL1169574 | SMILES: O=C(C1=CC=C(Cl)C=C1Cl)[C@@](O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl | Attribution: -0.109 | Prediction: 0.664 | MW: 431.1,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA93FAE0>,CA,Fungi,scaffold,28476,3.2188758248682006,0.0059259844544564825,Highly_Detrimental,
10,229381,C1OCC(C2=CC=CC=C2)O1,20,0,20,0,0,-0.5134,-0.7406,100.0,20,20,100.0,-0.741,-0.381,LOWEST ATTR (INACTIVE): CHEMBL10449 | SMILES: O=C1O[C@H](C2=CC=C(F)C=C2)[C@@](CN2C=CN=C2)(C2=CC=C(Cl)C=C2Cl)O1 | Attribution: -0.741 | Prediction: 0.051 | MW: 407.2 | LogP: 5.13,HIGHEST ATTR (INACTIVE): CHEMBL10394 | SMILES: O=C1O[C@H](C2=CC=C(Cl)C=C2)[C@](CN2C=NC=N2)(C2=CC=C(Cl)C=C2Cl)O1 | Attribution: -0.381 | Prediction: 0.145 | MW: 424.7 | LogP: 5.04,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA93FB50>,CA,Fungi,scaffold,28476,3.044522437723423,0.0059259844544564825,Highly_Detrimental,
11,229380,C1OCC(CN2C=NC=N2)O1,18,0,18,0,0,-0.668,-0.7488,100.0,18,18,100.0,-0.749,-0.56,LOWEST ATTR (INACTIVE): CHEMBL275296 | SMILES: CCC[C@H]1OC(=O)O[C@]1(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl | Attribution: -0.749 | Prediction: 0.018 | MW: 356.2 | LogP: 3.82,HIGHEST ATTR (INACTIVE): CHEMBL275465 | SMILES: CC(C)[C@H]1OC(=O)O[C@@]1(CN1C=NC=N1)C1=CC=C(Cl)C=C1 | Attribution: -0.560 | Prediction: 0.023 | MW: 321.8 | LogP: 3.02,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA93FBC0>,CA,Fungi,scaffold,28476,2.9444389791664403,0.0059259844544564825,Reliably_Negative,
12,229014,C1=CC=C(COC(CN2C=CN=N2)C2=CC=CC=C2)C=C1,17,0,17,0,0,-0.6927,-0.7616,100.0,17,17,100.0,-0.762,-0.349,LOWEST ATTR (INACTIVE): CHEMBL2160134 | SMILES: CCCCC1=CN(CC(OCC2=CC=C(OC(F)(F)F)C=C2)C2=CC=C(Cl)C=C2Cl)N=N1 | Attribution: -0.762 | Prediction: 0.071 | MW: 488.3 | LogP: 6.78,HIGHEST ATTR (INACTIVE): CHEMBL5427734 | SMILES: O=C1C=CC2=CC=C(COC(CN3C=CN=N3)C3=CC=C(F)C=C3F)C=C2O1 | Attribution: -0.349 | Prediction: 0.444 | MW: 383.4 | LogP: 3.62,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA93FC30>,CA,Fungi,scaffold,28476,2.8903717578961645,0.0059259844544564825,Reliably_Negative,
13,229012,C1=CC=C(COCCN2C=CN=N2)C=C1,18,1,17,0,0,-0.5131,-0.7616,94.44,15,18,83.3,-0.762,0.46,LOWEST ATTR (INACTIVE): CHEMBL2159878 | SMILES: ClC1=CC=C(COC(CN2C=CN=N2)C2=CC=C(Cl)C=C2Cl)C=C1 | Attribution: -0.762 | Prediction: 0.138 | MW: 382.7 | LogP: 5.20,HIGHEST ATTR (INACTIVE): CHEMBL5427734 | SMILES: O=C1C=CC2=CC=C(COC(CN3C=CN=N3)C3=CC=C(F)C=C3F)C=C2O1 | Attribution: 0.460 | Prediction: 0.444 | MW: 383.4 | LogP: 3.62,,INACTIVE w/ POS ATTR: CHEMBL5427734 | SMILES: O=C1C=CC2=CC=C(COC(CN3C=CN=N3)C3=CC=C(F)C=C3F)C=C2O1 | Attribution: 0.460 | Prediction: 0.444 | MW: 383.4,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA93FCA0>,CA,Fungi,scaffold,28476,2.4527176696456445,0.0059259844544564825,Reliably_Negative,
14,229382,C1OC[C@@](CN2C=NC=N2)(C2=CC=CC=C2)O1,16,0,16,0,0,-0.751,-0.7616,100.0,16,16,100.0,-0.762,-0.71,LOWEST ATTR (INACTIVE): CHEMBL10330 | SMILES: O=C1O[C@H](C2=CC=C(Cl)C=C2Cl)[C@@](CN2C=NC=N2)(C2=CC=C(Cl)C=C2Cl)O1 | Attribution: -0.762 | Prediction: 0.085 | MW: 459.1 | LogP: 5.70,HIGHEST ATTR (INACTIVE): CHEMBL269178 | SMILES: O=C1O[C@H](C2=CC=CC(Cl)=C2)[C@@](CN2C=NC=N2)(C2=CC=CC(Cl)=C2)O1 | Attribution: -0.710 | Prediction: 0.014 | MW: 390.2 | LogP: 4.39,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA93FD10>,CA,Fungi,scaffold,28476,2.833213344056216,0.0059259844544564825,Reliably_Negative,
15,233078,C(NCC1=CC=CC=C1)C1=NC=CN=C1,15,0,15,0,0,-0.751,-0.7616,100.0,15,15,100.0,-0.762,-0.704,LOWEST ATTR (INACTIVE): CHEMBL3746251 | SMILES: CCCCCCNC1=CN=CC(C(=O)NCC2=CC=CC=C2)=N1 | Attribution: -0.762 | Prediction: 0.017 | MW: 312.4 | LogP: 3.40,HIGHEST ATTR (INACTIVE): CHEMBL3746139 | SMILES: CCCCNC1=NC=CN=C1C(=O)NCC1=CC=CC=C1 | Attribution: -0.704 | Prediction: 0.037 | MW: 284.4 | LogP: 2.62,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA93FD80>,CA,Fungi,scaffold,28476,2.772588722239781,0.0059259844544564825,Reliably_Negative,
16,227392,C(NCC1=CC=CC=C1)C1=CC2=C(C=CS2)N(CC2=CC=CC=C2)C1,15,0,15,0,0,-0.6848,-0.7616,100.0,14,15,93.3,-0.762,-0.026,LOWEST ATTR (INACTIVE): CHEMBL5178311 | SMILES: O=C(NCC1=CC=CC=C1Cl)C1=C(O)C2=C(C=CS2)N(CC2=CC=CC=C2)C1=O | Attribution: -0.762 | Prediction: 0.028 | MW: 424.9 | LogP: 4.40,HIGHEST ATTR (INACTIVE): CHEMBL5178538 | SMILES: CSC1=CC=C(CNC(=O)C2=C(O)C3=C(C=CS3)N(CC3=CC=CC=C3)C2=O)C=C1 | Attribution: -0.026 | Prediction: 0.058 | MW: 436.6 | LogP: 4.47,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA93FDF0>,CA,Fungi,scaffold,28476,2.586825277849716,0.0059259844544564825,Reliably_Negative,
17,227391,C(NCC1=CC=CC=C1)C1=CC=CN(CC2=CC=CC=C2)C1,15,0,15,0,0,-0.5351,-0.6698,100.0,14,15,93.3,-0.67,0.125,LOWEST ATTR (INACTIVE): CHEMBL5178311 | SMILES: O=C(NCC1=CC=CC=C1Cl)C1=C(O)C2=C(C=CS2)N(CC2=CC=CC=C2)C1=O | Attribution: -0.670 | Prediction: 0.028 | MW: 424.9 | LogP: 4.40,HIGHEST ATTR (INACTIVE): CHEMBL5178538 | SMILES: CSC1=CC=C(CNC(=O)C2=C(O)C3=C(C=CS3)N(CC3=CC=CC=C3)C2=O)C=C1 | Attribution: 0.125 | Prediction: 0.058 | MW: 436.6 | LogP: 4.47,,INACTIVE w/ POS ATTR: CHEMBL5178538 | SMILES: CSC1=CC=C(CNC(=O)C2=C(O)C3=C(C=CS3)N(CC3=CC=CC=C3)C2=O)C=C1 | Attribution: 0.125 | Prediction: 0.058 | MW: 436.6,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA93FE60>,CA,Fungi,scaffold,28476,2.586825277849716,0.0059259844544564825,Reliably_Negative,
18,227390,C(NCC1=CC=CC=C1)C1=CC2=C(C=CS2)NC1,15,0,15,0,0,-0.4565,-0.6019,100.0,14,15,93.3,-0.602,0.364,LOWEST ATTR (INACTIVE): CHEMBL5178311 | SMILES: O=C(NCC1=CC=CC=C1Cl)C1=C(O)C2=C(C=CS2)N(CC2=CC=CC=C2)C1=O | Attribution: -0.602 | Prediction: 0.028 | MW: 424.9 | LogP: 4.40,HIGHEST ATTR (INACTIVE): CHEMBL5178538 | SMILES: CSC1=CC=C(CNC(=O)C2=C(O)C3=C(C=CS3)N(CC3=CC=CC=C3)C2=O)C=C1 | Attribution: 0.364 | Prediction: 0.058 | MW: 436.6 | LogP: 4.47,,INACTIVE w/ POS ATTR: CHEMBL5178538 | SMILES: CSC1=CC=C(CNC(=O)C2=C(O)C3=C(C=CS3)N(CC3=CC=CC=C3)C2=O)C=C1 | Attribution: 0.364 | Prediction: 0.058 | MW: 436.6,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA93FED0>,CA,Fungi,scaffold,28476,2.586825277849716,0.0059259844544564825,Reliably_Negative,
19,20836,C1/C(=C/C2=CC=CC=C2)N=CN1C1=CC=CC=C1,14,0,14,0,0,-0.7616,-0.7616,100.0,14,14,100.0,-0.762,-0.762,LOWEST ATTR (INACTIVE): CHEMBL2283311 | SMILES: CC1=N/C(=C\C2=CC=CC=C2F)C(=O)N1C1=CC=C(/C(C)=N/N=C2/NC(=O)CS2)C=C1 | Attribution: -0.762 | Prediction: 0.023 | MW: 435.5 | LogP: 3.57,HIGHEST ATTR (INACTIVE): CHEMBL2283308 | SMILES: COC1=CC=C(/C=C2\N=C(C)N(C3=CC=C(/C(C)=N/N=C4/NC(=O)CS4)C=C3)C2=O)C=C1 | Attribution: -0.762 | Prediction: 0.024 | MW: 447.5 | LogP: 3.44,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA93FF40>,CA,Fungi,scaffold,28476,2.70805020110221,0.0059259844544564825,Reliably_Negative,
20,228322,C1=CC=C(CN2C=C(C3=CN(C4=CC=CC=C4)N=C3C3=CN=C(C4=CC=CC=C4)S3)N=N2)C=C1,14,0,14,0,0,-0.7528,-0.7616,100.0,14,14,100.0,-0.762,-0.711,LOWEST ATTR (INACTIVE): CHEMBL4457533 | SMILES: CC1=C(C2=NN(C3=CC=CC=C3)C=C2C2=CN(CC3=CC=C(F)C=C3)N=N2)SC(C2=CC=C(Br)C=C2)=N1 | Attribution: -0.762 | Prediction: 0.083 | MW: 571.5 | LogP: 7.18,HIGHEST ATTR (INACTIVE): CHEMBL4529313 | SMILES: CC1=CC=C(C2=NC(C)=C(C3=NN(C4=CC=CC=C4)C=C3C3=CN(CC4=CC=CC=C4)N=N3)S2)C=C1 | Attribution: -0.711 | Prediction: 0.056 | MW: 488.6 | LogP: 6.59,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA974040>,CA,Fungi,scaffold,28476,2.70805020110221,0.0059259844544564825,Reliably_Negative,
21,228324,C1=CC=C(CN2C=C(C3=CNN=C3C3=CN=C(C4=CC=CC=C4)S3)N=N2)C=C1,14,0,14,0,0,-0.74,-0.7536,100.0,14,14,100.0,-0.754,-0.691,LOWEST ATTR (INACTIVE): CHEMBL4514587 | SMILES: CC1=C(C2=NN(C3=CC=CC=C3)C=C2C2=CN(CC3=CC=C(Br)C=C3)N=N2)SC(C2=CC=C(Cl)C=C2)=N1 | Attribution: -0.754 | Prediction: 0.079 | MW: 587.9 | LogP: 7.69,HIGHEST ATTR (INACTIVE): CHEMBL4529313 | SMILES: CC1=CC=C(C2=NC(C)=C(C3=NN(C4=CC=CC=C4)C=C3C3=CN(CC4=CC=CC=C4)N=N3)S2)C=C1 | Attribution: -0.691 | Prediction: 0.056 | MW: 488.6 | LogP: 6.59,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA9740B0>,CA,Fungi,scaffold,28476,2.70805020110221,0.0059259844544564825,Reliably_Negative,
22,228327,C1=CC=C(C2=NC=C(C3=NN(C4=CC=CC=C4)C=C3)S2)C=C1,14,0,14,0,0,-0.7188,-0.7616,100.0,14,14,100.0,-0.762,-0.635,LOWEST ATTR (INACTIVE): CHEMBL4547321 | SMILES: CC1=C(C2=NN(C3=CC=CC=C3)C=C2C2=CN(CC3=CC=C(F)C=C3)N=N2)SC(C2=CC=CC=C2)=N1 | Attribution: -0.762 | Prediction: 0.051 | MW: 492.6 | LogP: 6.42,HIGHEST ATTR (INACTIVE): CHEMBL4573367 | SMILES: CC1=C(C2=NN(C3=CC=CC=C3)C=C2C2=CN(CC3=CC=C(Br)C=C3)N=N2)SC(C2=CC=C(F)C=C2)=N1 | Attribution: -0.635 | Prediction: 0.079 | MW: 571.5 | LogP: 7.18,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA974120>,CA,Fungi,scaffold,28476,2.70805020110221,0.0059259844544564825,Reliably_Negative,
23,228323,C1=CC=C(CN2C=C(C3=CN(C4=CC=CC=C4)N=C3C3=CN=CS3)N=N2)C=C1,14,0,14,0,0,-0.69,-0.7614,100.0,14,14,100.0,-0.761,-0.569,LOWEST ATTR (INACTIVE): CHEMBL4462213 | SMILES: CC1=CC=C(C2=NC(C)=C(C3=NN(C4=CC=CC=C4)C=C3C3=CN(CC4=CC=C(Br)C=C4)N=N3)S2)C=C1 | Attribution: -0.761 | Prediction: 0.065 | MW: 567.5 | LogP: 7.35,HIGHEST ATTR (INACTIVE): CHEMBL4457797 | SMILES: CC1=C(C2=NN(C3=CC=CC=C3)C=C2C2=CN(CC3=CC=CC=C3)N=N2)SC(C2=CC=C(Br)C=C2)=N1 | Attribution: -0.569 | Prediction: 0.066 | MW: 553.5 | LogP: 7.04,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA974190>,CA,Fungi,scaffold,28476,2.70805020110221,0.0059259844544564825,Reliably_Negative,
24,228328,C1=CC=C(CN2C=C(C3=CNN=C3C3=CN=CS3)N=N2)C=C1,14,0,14,0,0,-0.6637,-0.7484,100.0,14,14,100.0,-0.748,-0.529,LOWEST ATTR (INACTIVE): CHEMBL4462213 | SMILES: CC1=CC=C(C2=NC(C)=C(C3=NN(C4=CC=CC=C4)C=C3C3=CN(CC4=CC=C(Br)C=C4)N=N3)S2)C=C1 | Attribution: -0.748 | Prediction: 0.065 | MW: 567.5 | LogP: 7.35,HIGHEST ATTR (INACTIVE): CHEMBL4457797 | SMILES: CC1=C(C2=NN(C3=CC=CC=C3)C=C2C2=CN(CC3=CC=CC=C3)N=N2)SC(C2=CC=C(Br)C=C2)=N1 | Attribution: -0.529 | Prediction: 0.066 | MW: 553.5 | LogP: 7.04,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA974200>,CA,Fungi,scaffold,28476,2.70805020110221,0.0059259844544564825,Reliably_Negative,
25,228325,C1=CC=C(C2=NC=C(C3=NN(C4=CC=CC=C4)C=C3C3=CNN=N3)S2)C=C1,14,0,14,0,0,-0.5563,-0.6748,100.0,14,14,100.0,-0.675,-0.398,LOWEST ATTR (INACTIVE): CHEMBL4457797 | SMILES: CC1=C(C2=NN(C3=CC=CC=C3)C=C2C2=CN(CC3=CC=CC=C3)N=N2)SC(C2=CC=C(Br)C=C2)=N1 | Attribution: -0.675 | Prediction: 0.066 | MW: 553.5 | LogP: 7.04,HIGHEST ATTR (INACTIVE): CHEMBL4462213 | SMILES: CC1=CC=C(C2=NC(C)=C(C3=NN(C4=CC=CC=C4)C=C3C3=CN(CC4=CC=C(Br)C=C4)N=N3)S2)C=C1 | Attribution: -0.398 | Prediction: 0.065 | MW: 567.5 | LogP: 7.35,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA974270>,CA,Fungi,scaffold,28476,2.70805020110221,0.0059259844544564825,Reliably_Negative,
26,229948,C1OC[C@@H](C2=CC=CC=C2)O1,14,0,14,0,0,-0.5262,-0.7586,100.0,14,14,100.0,-0.759,-0.44,LOWEST ATTR (INACTIVE): CHEMBL10449 | SMILES: O=C1O[C@H](C2=CC=C(F)C=C2)[C@@](CN2C=CN=C2)(C2=CC=C(Cl)C=C2Cl)O1 | Attribution: -0.759 | Prediction: 0.051 | MW: 407.2 | LogP: 5.13,HIGHEST ATTR (INACTIVE): CHEMBL273259 | SMILES: O=C1O[C@H](C2=CC=CC=C2)[C@@](CN2C=NC=N2)(C2=CC=CC=C2Cl)O1 | Attribution: -0.440 | Prediction: 0.024 | MW: 355.8 | LogP: 3.74,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA9742E0>,CA,Fungi,scaffold,28476,2.70805020110221,0.0059259844544564825,Reliably_Negative,
27,228330,C1=CC=C(C2=NC=C(C3=NNC=C3C3=CNN=N3)S2)C=C1,14,0,14,0,0,-0.5244,-0.6551,100.0,14,14,100.0,-0.655,-0.359,LOWEST ATTR (INACTIVE): CHEMBL4457797 | SMILES: CC1=C(C2=NN(C3=CC=CC=C3)C=C2C2=CN(CC3=CC=CC=C3)N=N2)SC(C2=CC=C(Br)C=C2)=N1 | Attribution: -0.655 | Prediction: 0.066 | MW: 553.5 | LogP: 7.04,HIGHEST ATTR (INACTIVE): CHEMBL4462213 | SMILES: CC1=CC=C(C2=NC(C)=C(C3=NN(C4=CC=CC=C4)C=C3C3=CN(CC4=CC=C(Br)C=C4)N=N3)S2)C=C1 | Attribution: -0.359 | Prediction: 0.065 | MW: 567.5 | LogP: 7.35,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA974350>,CA,Fungi,scaffold,28476,2.70805020110221,0.0059259844544564825,Reliably_Negative,
28,20839,C1CS/C(=N\N=C\C2=CC=C(N3C/C(=C/C4=CC=CC=C4)N=C3)C=C2)N1,14,0,14,0,0,-0.4843,-0.5788,100.0,14,14,100.0,-0.579,-0.379,LOWEST ATTR (INACTIVE): CHEMBL2283309 | SMILES: CC1=N/C(=C\C2=CC=CC=C2Cl)C(=O)N1C1=CC=C(/C(C)=N/N=C2/NC(=O)CS2)C=C1 | Attribution: -0.579 | Prediction: 0.021 | MW: 451.9 | LogP: 4.09,HIGHEST ATTR (INACTIVE): CHEMBL2283316 | SMILES: CC1=N/C(=C\C2=CC=CC(O)=C2)C(=O)N1C1=CC=C(/C(C)=N/N=C2/NC(=O)CS2)C=C1 | Attribution: -0.379 | Prediction: 0.029 | MW: 433.5 | LogP: 3.14,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA9743C0>,CA,Fungi,scaffold,28476,2.70805020110221,0.0059259844544564825,Reliably_Negative,
29,228326,C1=CC=C(CN2C=C(C3=CN(C4=CC=CC=C4)N=C3)N=N2)C=C1,14,0,14,0,0,-0.4802,-0.5623,100.0,14,14,100.0,-0.562,-0.362,LOWEST ATTR (INACTIVE): CHEMBL4573367 | SMILES: CC1=C(C2=NN(C3=CC=CC=C3)C=C2C2=CN(CC3=CC=C(Br)C=C3)N=N2)SC(C2=CC=C(F)C=C2)=N1 | Attribution: -0.562 | Prediction: 0.079 | MW: 571.5 | LogP: 7.18,HIGHEST ATTR (INACTIVE): CHEMBL4547321 | SMILES: CC1=C(C2=NN(C3=CC=CC=C3)C=C2C2=CN(CC3=CC=C(F)C=C3)N=N2)SC(C2=CC=CC=C2)=N1 | Attribution: -0.362 | Prediction: 0.051 | MW: 492.6 | LogP: 6.42,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA974430>,CA,Fungi,scaffold,28476,2.70805020110221,0.0059259844544564825,Reliably_Negative,
30,20838,C1CN(C2=CC=C(\C=N\N=C3\NCCS3)C=C2)C=N1,14,0,14,0,0,-0.4487,-0.5342,100.0,14,14,100.0,-0.534,-0.367,LOWEST ATTR (INACTIVE): CHEMBL2283311 | SMILES: CC1=N/C(=C\C2=CC=CC=C2F)C(=O)N1C1=CC=C(/C(C)=N/N=C2/NC(=O)CS2)C=C1 | Attribution: -0.534 | Prediction: 0.023 | MW: 435.5 | LogP: 3.57,HIGHEST ATTR (INACTIVE): CHEMBL2283319 | SMILES: CC1=N/C(=C\C2=CC=CC(C)=C2)C(=O)N1C1=CC=C(/C(C)=N/N=C2/NC(=O)CS2)C=C1 | Attribution: -0.367 | Prediction: 0.024 | MW: 431.5 | LogP: 3.74,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA9744A0>,CA,Fungi,scaffold,28476,2.70805020110221,0.0059259844544564825,Reliably_Negative,
31,228329,C1=CC=C(N2C=C(C3=CNN=N3)C(C3=CN=CS3)=N2)C=C1,14,0,14,0,0,-0.394,-0.5224,100.0,14,14,100.0,-0.522,-0.289,LOWEST ATTR (INACTIVE): CHEMBL4467016 | SMILES: CC1=C(C2=NN(C3=CC=CC=C3)C=C2C2=CN(CC3=CC=CC=C3)N=N2)SC(C2=CC=C(F)C=C2)=N1 | Attribution: -0.522 | Prediction: 0.064 | MW: 492.6 | LogP: 6.42,HIGHEST ATTR (INACTIVE): CHEMBL4457533 | SMILES: CC1=C(C2=NN(C3=CC=CC=C3)C=C2C2=CN(CC3=CC=C(F)C=C3)N=N2)SC(C2=CC=C(Br)C=C2)=N1 | Attribution: -0.289 | Prediction: 0.083 | MW: 571.5 | LogP: 7.18,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA974510>,CA,Fungi,scaffold,28476,2.70805020110221,0.0059259844544564825,Reliably_Negative,
32,20837,C1CS/C(=N\N=C\C2=CC=C(NC\C=C\C3=CC=CC=C3)C=C2)N1,14,0,14,0,0,-0.3279,-0.436,100.0,14,14,100.0,-0.436,-0.218,LOWEST ATTR (INACTIVE): CHEMBL2283309 | SMILES: CC1=N/C(=C\C2=CC=CC=C2Cl)C(=O)N1C1=CC=C(/C(C)=N/N=C2/NC(=O)CS2)C=C1 | Attribution: -0.436 | Prediction: 0.021 | MW: 451.9 | LogP: 4.09,HIGHEST ATTR (INACTIVE): CHEMBL2283316 | SMILES: CC1=N/C(=C\C2=CC=CC(O)=C2)C(=O)N1C1=CC=C(/C(C)=N/N=C2/NC(=O)CS2)C=C1 | Attribution: -0.218 | Prediction: 0.029 | MW: 433.5 | LogP: 3.14,,,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA974580>,CA,Fungi,scaffold,28476,2.70805020110221,0.0059259844544564825,Reliably_Negative,
33,231462,C1=CC=C2C(=C1)SC1=NN=CN12,14,0,14,0,0,-0.2856,-0.7606,100.0,10,14,71.4,-0.761,0.762,LOWEST ATTR (INACTIVE): CHEMBL2391894 | SMILES: O=C(CCSC1=NN=C2SC3=CC=CC=C3N12)N(C(=O)NC1CCCCC1)C1CCCCC1 | Attribution: -0.761 | Prediction: 0.273 | MW: 485.7 | LogP: 5.63,HIGHEST ATTR (INACTIVE): CHEMBL2391883 | SMILES: NNC(=O)CSC1=NN=C2SC3=CC=CC=C3N12 | Attribution: 0.762 | Prediction: 0.022 | MW: 279.4 | LogP: 1.03,,INACTIVE w/ POS ATTR: CHEMBL2391883 | SMILES: NNC(=O)CSC1=NN=C2SC3=CC=CC=C3N12 | Attribution: 0.762 | Prediction: 0.022 | MW: 279.4,<rdkit.Chem.rdchem.Mol object at 0x000001F1FA9745F0>,CA,Fungi,scaffold,28476,1.9335478435869782,0.0059259844544564825,Moderately_Negative,
