"rank","fragment_id","fragment_smiles","total_compounds","tp_count","tn_count","fp_count","fn_count","avg_attribution","max_attribution","activity_rate_percent","positive_appearances","total_appearances","positive_consistency_percent","min_attribution_ever","max_attribution_ever","highest_attribution_example","lowest_attribution_example","inactive_positive_attribution_example","active_negative_attribution_example"
345,208798,C1=CC=C2C(=C1)CNC1=CNN=C12,5,5,0,0,0,0.7223,0.7306,100.00,5,5,100.0,0.704,0.731,HIGHEST ATTR (ACTIVE): CHEMBL2334105 | SMILES: CCOC(=O)C1=C2NC(=N)C3=CC=CC=C3C2=NN1C1=CC=CC=C1 | Attribution: 0.731 | Prediction: 0.970 | MW: 332.4 | LogP: 3.16,LOWEST ATTR (ACTIVE): CHEMBL2334108 | SMILES: CCOC(=O)C1=C2NC(=N)C3=CC=CC=C3C2=NN1C1=CC=C(OC)C=C1 | Attribution: 0.704 | Prediction: 0.968 | MW: 362.4 | LogP: 3.17,,
346,207515,C1=CN(C2CC2)C2=C(C1)C1=C(N=CN1)C(N1CCCC1)=C2,5,5,0,0,0,0.7208,0.7465,100.00,5,5,100.0,0.678,0.746,HIGHEST ATTR (ACTIVE): CHEMBL5280989 | SMILES: NCC1CCN(C2=C(F)C3=C(C(=O)C(C(=O)O)=CN3C3CC3)C3=C2N=CN3)C1 | Attribution: 0.746 | Prediction: 0.995 | MW: 385.4 | LogP: 1.84,LOWEST ATTR (ACTIVE): CHEMBL5290532 | SMILES: NC1CCN(C2=C(Cl)C3=C(C(=O)C(C(=O)O)=CN3C3CC3)C3=C2N=CN3)C1 | Attribution: 0.678 | Prediction: 0.988 | MW: 387.8 | LogP: 2.10,,
347,206304,C(NCC1=CNC=C1)NC1=CC=CC=C1,5,5,0,0,0,0.7193,0.7616,100.00,5,5,100.0,0.630,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4455259 | SMILES: O=C(NCC1=CNC2=CC=CC=C12)NC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1 | Attribution: 0.762 | Prediction: 0.818 | MW: 401.3 | LogP: 5.53,LOWEST ATTR (ACTIVE): CHEMBL4440609 | SMILES: O=C(NCC1=CNC2=CC=CC=C12)NC1=CC=C(Cl)C(Cl)=C1 | Attribution: 0.630 | Prediction: 0.760 | MW: 334.2 | LogP: 4.80,,
348,216240,C1=C(CNC1)NC1=C2C(=NC=C1)NC1=C2C=CC=C1,5,5,0,0,0,0.7190,0.7551,100.00,5,5,100.0,0.683,0.755,HIGHEST ATTR (ACTIVE): CHEMBL4764599 | SMILES: CCNC1=CC(F)=CC2=C1NC1=NC=C(C3=CN=C(OC)N=C3)C(N3N=C(C(F)(F)F)C4=C3CNC4)=C12 | Attribution: 0.755 | Prediction: 0.978 | MW: 512.5 | LogP: 4.56,LOWEST ATTR (ACTIVE): CHEMBL4759928 | SMILES: CCNC1=CC(F)=CC2=C1NC1=NC=C(C3=CN=CC(C#N)=C3)C(N3N=C(C(F)F)C4=C3CNC4)=C12 | Attribution: 0.683 | Prediction: 0.964 | MW: 488.5 | LogP: 4.95,,
349,209906,C(OCC1=CC=CC=C1)C1=CC(CN2C=NN=N2)=C2CCCOC2=C1,5,5,0,0,0,0.7169,0.7575,100.00,5,5,100.0,0.693,0.757,HIGHEST ATTR (ACTIVE): CHEMBL4752560 | SMILES: CC1(C)CCC2=C(CN3C=NN=N3)C=C3C(OCC4=CC=C(OC(F)(F)F)C=C4)=CC=CC3=C2O1 | Attribution: 0.757 | Prediction: 0.918 | MW: 484.5 | LogP: 5.46,LOWEST ATTR (ACTIVE): CHEMBL4745847 | SMILES: C=CC(=O)NC1=CC=C(COC2=CC=CC3=C4OC(C)(C)CCC4=C(CN4C=NN=N4)C=C23)C=C1 | Attribution: 0.693 | Prediction: 0.905 | MW: 469.5 | LogP: 4.68,,
350,209055,C1NC2=CC=CC=C2/C1=CNC1=CC=CC=C1,5,5,0,0,0,0.7167,0.7405,100.00,5,5,100.0,0.702,0.741,HIGHEST ATTR (ACTIVE): CHEMBL5268972 | SMILES: O=C1NC2=CC(Br)=CC=C2/C1=C1/NC2=C(F)C=CC=C2/C1=N\O | Attribution: 0.741 | Prediction: 0.894 | MW: 374.2 | LogP: 3.56,LOWEST ATTR (ACTIVE): CHEMBL5268647 | SMILES: O=C1NC2=CC(Br)=CC=C2/C1=C1/NC2=C(Br)C=CC=C2/C1=N\O | Attribution: 0.702 | Prediction: 0.902 | MW: 435.1 | LogP: 4.18,,
351,216241,C1=C(CNC1)NC1=C(C=NC=C1)C1=CC=CC=C1,5,5,0,0,0,0.7154,0.7545,100.00,5,5,100.0,0.677,0.755,HIGHEST ATTR (ACTIVE): CHEMBL4764599 | SMILES: CCNC1=CC(F)=CC2=C1NC1=NC=C(C3=CN=C(OC)N=C3)C(N3N=C(C(F)(F)F)C4=C3CNC4)=C12 | Attribution: 0.755 | Prediction: 0.978 | MW: 512.5 | LogP: 4.56,LOWEST ATTR (ACTIVE): CHEMBL4759928 | SMILES: CCNC1=CC(F)=CC2=C1NC1=NC=C(C3=CN=CC(C#N)=C3)C(N3N=C(C(F)F)C4=C3CNC4)=C12 | Attribution: 0.677 | Prediction: 0.964 | MW: 488.5 | LogP: 4.95,,
352,216237,C1=CC2=C(C=C1)C1=C(N3N=CC4=C3CNC4)C=CN=C1N2,5,5,0,0,0,0.7152,0.7375,100.00,5,5,100.0,0.672,0.737,HIGHEST ATTR (ACTIVE): CHEMBL4764599 | SMILES: CCNC1=CC(F)=CC2=C1NC1=NC=C(C3=CN=C(OC)N=C3)C(N3N=C(C(F)(F)F)C4=C3CNC4)=C12 | Attribution: 0.737 | Prediction: 0.978 | MW: 512.5 | LogP: 4.56,LOWEST ATTR (ACTIVE): CHEMBL4759928 | SMILES: CCNC1=CC(F)=CC2=C1NC1=NC=C(C3=CN=CC(C#N)=C3)C(N3N=C(C(F)F)C4=C3CNC4)=C12 | Attribution: 0.672 | Prediction: 0.964 | MW: 488.5 | LogP: 4.95,,
353,216238,C1=CC=C(C=C1)C1=C(N2N=CC3=C2CNC3)C=CN=C1,5,5,0,0,0,0.7152,0.7385,100.00,5,5,100.0,0.670,0.739,HIGHEST ATTR (ACTIVE): CHEMBL4764599 | SMILES: CCNC1=CC(F)=CC2=C1NC1=NC=C(C3=CN=C(OC)N=C3)C(N3N=C(C(F)(F)F)C4=C3CNC4)=C12 | Attribution: 0.739 | Prediction: 0.978 | MW: 512.5 | LogP: 4.56,LOWEST ATTR (ACTIVE): CHEMBL4759928 | SMILES: CCNC1=CC(F)=CC2=C1NC1=NC=C(C3=CN=CC(C#N)=C3)C(N3N=C(C(F)F)C4=C3CNC4)=C12 | Attribution: 0.670 | Prediction: 0.964 | MW: 488.5 | LogP: 4.95,,
354,205979,C1=CC=C(NCCCCCNC2CC3=CC=CC=C3C2)N=C1,5,5,0,0,0,0.7122,0.7462,100.00,5,5,100.0,0.674,0.746,HIGHEST ATTR (ACTIVE): CHEMBL5435353 | SMILES: O=C1COC2=CC=C(N3CC(CCCNC4CC5=CC=C(F)C=C5C4)OC3=O)N=C2N1 | Attribution: 0.746 | Prediction: 0.971 | MW: 426.4 | LogP: 2.41,LOWEST ATTR (ACTIVE): CHEMBL5423121 | SMILES: O=C1COC2=CC=C(N3CC(CCCNC4CC5=CC=CC(Cl)=C5C4)OC3=O)N=C2N1 | Attribution: 0.674 | Prediction: 0.960 | MW: 442.9 | LogP: 2.93,,
355,205469,C1CSC(N2CCN(C3=CC4=C(CC=CN4)C=C3)CC2)N1C1=NC2=CC=CC=C2S1,5,5,0,0,0,0.7111,0.7616,100.00,5,5,100.0,0.642,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5282631 | SMILES: N#CC1=CC=C2N=C(N3C(=O)CSC3N3CCN(C4=CC5=C(C=C4F)C(=O)C(C(=O)O)=CN5C4CC4)CC3)SC2=C1 | Attribution: 0.762 | Prediction: 0.963 | MW: 590.7 | LogP: 3.84,LOWEST ATTR (ACTIVE): CHEMBL5284919 | SMILES: CCOC1=CC=C2N=C(N3C(=O)CSC3N3CCN(C4=CC5=C(C=C4F)C(=O)C(C(=O)O)=CN5CC)CC3)SC2=C1 | Attribution: 0.642 | Prediction: 0.932 | MW: 597.7 | LogP: 4.05,,
356,205470,C1CSC(NCCNC2=CC3=C(CC=CN3)C=C2)N1C1=NC2=CC=CC=C2S1,5,5,0,0,0,0.7111,0.7608,100.00,5,5,100.0,0.641,0.761,HIGHEST ATTR (ACTIVE): CHEMBL5282631 | SMILES: N#CC1=CC=C2N=C(N3C(=O)CSC3N3CCN(C4=CC5=C(C=C4F)C(=O)C(C(=O)O)=CN5C4CC4)CC3)SC2=C1 | Attribution: 0.761 | Prediction: 0.963 | MW: 590.7 | LogP: 3.84,LOWEST ATTR (ACTIVE): CHEMBL5284919 | SMILES: CCOC1=CC=C2N=C(N3C(=O)CSC3N3CCN(C4=CC5=C(C=C4F)C(=O)C(C(=O)O)=CN5CC)CC3)SC2=C1 | Attribution: 0.641 | Prediction: 0.932 | MW: 597.7 | LogP: 4.05,,
357,208148,C(C#CC1CC1)#CC1=CNC=C1,5,5,0,0,0,0.7064,0.7172,100.00,5,5,100.0,0.687,0.717,HIGHEST ATTR (ACTIVE): CHEMBL4590564 | SMILES: C[C@@](CCN1CC2=CC(C#CC#CC3(N)CC3)=CN2C1=O)(C(=O)NO)S(C)(=O)=O | Attribution: 0.717 | Prediction: 0.996 | MW: 418.5 | LogP: -0.18,LOWEST ATTR (ACTIVE): CHEMBL4441947 | SMILES: CNC1(C#CC#CC2=CN3C(=O)N(CC[C@](C)(C(=O)NO)S(C)(=O)=O)CC3=C2)CC1 | Attribution: 0.687 | Prediction: 0.995 | MW: 432.5 | LogP: 0.08,,
358,208284,C1=CC=C(NCCCCNCC2CC3=C(C=CC=C3)C2)N=C1,5,5,0,0,0,0.7055,0.7538,100.00,5,5,100.0,0.654,0.754,HIGHEST ATTR (ACTIVE): CHEMBL5400665 | SMILES: N#CC1=CC=CC2=C1CC(CNCCC1CN(C3=CC=C4OCC(=O)NC4=N3)C(=O)O1)C2 | Attribution: 0.754 | Prediction: 0.961 | MW: 433.5 | LogP: 2.00,LOWEST ATTR (ACTIVE): CHEMBL5409635 | SMILES: N#CC1=CC(OCCN)=CC2=C1CC(CNCCC1CN(C3=CC=C4OCC(=O)NC4=N3)C(=O)O1)C2 | Attribution: 0.654 | Prediction: 0.961 | MW: 492.5 | LogP: 1.34,,
359,208801,C1=CC=C(N2C=C3NCC4=CC=CC=C4C3=N2)C=C1,5,5,0,0,0,0.7045,0.7213,100.00,5,5,100.0,0.670,0.721,HIGHEST ATTR (ACTIVE): CHEMBL2334107 | SMILES: CCOC(=O)C1=C2NC(=N)C3=CC=CC=C3C2=NN1C1=CC=C(C)C=C1 | Attribution: 0.721 | Prediction: 0.970 | MW: 346.4 | LogP: 3.47,LOWEST ATTR (ACTIVE): CHEMBL2334109 | SMILES: CCOC(=O)C1=C2NC(=N)C3=CC=CC=C3C2=NN1C1=CC=C([N+](=O)[O-])C=C1 | Attribution: 0.670 | Prediction: 0.969 | MW: 377.4 | LogP: 3.07,,
360,205309,C1=CC=C2C(=C1)CNC1=NNN=C12,5,5,0,0,0,0.7039,0.7220,100.00,5,5,100.0,0.685,0.722,HIGHEST ATTR (ACTIVE): CHEMBL2334114 | SMILES: N=C1NC2=NN(C3=CC=C([N+](=O)[O-])C=C3)N=C2C2=CC=CC=C12 | Attribution: 0.722 | Prediction: 0.939 | MW: 306.3 | LogP: 2.29,LOWEST ATTR (ACTIVE): CHEMBL2334111 | SMILES: N=C1NC2=NN(C3=CC=C(Cl)C=C3)N=C2C2=CC=CC=C12 | Attribution: 0.685 | Prediction: 0.942 | MW: 295.7 | LogP: 3.03,,
361,209053,C1NC=C/C1=C1\C\C=CN1,5,5,0,0,0,0.6992,0.7438,100.00,5,5,100.0,0.658,0.744,HIGHEST ATTR (ACTIVE): CHEMBL5268647 | SMILES: O=C1NC2=CC(Br)=CC=C2/C1=C1/NC2=C(Br)C=CC=C2/C1=N\O | Attribution: 0.744 | Prediction: 0.902 | MW: 435.1 | LogP: 4.18,LOWEST ATTR (ACTIVE): CHEMBL5268972 | SMILES: O=C1NC2=CC(Br)=CC=C2/C1=C1/NC2=C(F)C=CC=C2/C1=N\O | Attribution: 0.658 | Prediction: 0.894 | MW: 374.2 | LogP: 3.56,,
362,211184,C1=CC=C(C2=C(N3CCCC3)N=CC=C2)C=C1,5,5,0,0,0,0.6916,0.7616,100.00,5,5,100.0,0.596,0.762,HIGHEST ATTR (ACTIVE): CHEMBL4519530 | SMILES: NC1=NC=C2C=C(C3=C(Cl)C=CC=C3C3=CC=NC=C3)C(N3C[C@@H]4[C@@H](N)[C@@H]4C3)=NC2=N1 | Attribution: 0.762 | Prediction: 0.964 | MW: 429.9 | LogP: 3.38,LOWEST ATTR (ACTIVE): CHEMBL4564355 | SMILES: NC1=NC=C2C=C(C3=C(Cl)C=CC=C3Cl)C(N3CCC(CO)C3)=NC2=N1 | Attribution: 0.596 | Prediction: 0.920 | MW: 390.3 | LogP: 3.40,,
363,208281,C1OC(CCNCC2CC3=C(C=CC=C3)C2)CN1C1=CC=CC=N1,5,5,0,0,0,0.6898,0.7331,100.00,5,5,100.0,0.659,0.733,HIGHEST ATTR (ACTIVE): CHEMBL5400665 | SMILES: N#CC1=CC=CC2=C1CC(CNCCC1CN(C3=CC=C4OCC(=O)NC4=N3)C(=O)O1)C2 | Attribution: 0.733 | Prediction: 0.961 | MW: 433.5 | LogP: 2.00,LOWEST ATTR (ACTIVE): CHEMBL5409635 | SMILES: N#CC1=CC(OCCN)=CC2=C1CC(CNCCC1CN(C3=CC=C4OCC(=O)NC4=N3)C(=O)O1)C2 | Attribution: 0.659 | Prediction: 0.961 | MW: 492.5 | LogP: 1.34,,
364,207836,C(=C\[C@@H]1NCCS1)\C1=CC=CC=N1,5,5,0,0,0,0.6890,0.7233,100.00,5,5,100.0,0.618,0.723,HIGHEST ATTR (ACTIVE): CHEMBL4470481 | SMILES: COC1=CC=NC(/C=C2/C(=O)N3[C@@H](C(=O)O)[C@](C)(COC(=O)CC4=CC=C(O)C(O)=C4)S(=O)(=O)[C@H]23)=C1OC | Attribution: 0.723 | Prediction: 0.937 | MW: 548.5 | LogP: 0.49,LOWEST ATTR (ACTIVE): CHEMBL4434716 | SMILES: CN1C=C(C2=CC=NC(/C=C3/C(=O)N4[C@@H](C(=O)O)[C@](C)(COC(=O)CC5=CC=C(O)C(O)=C5)S(=O)(=O)[C@H]34)=C2)C=N1 | Attribution: 0.618 | Prediction: 0.945 | MW: 568.6 | LogP: 0.87,,
365,205984,C1OC(CCCNC2CC3=CC=CC=C3C2)CN1C1=CC=CC=N1,5,5,0,0,0,0.6869,0.7259,100.00,5,5,100.0,0.648,0.726,HIGHEST ATTR (ACTIVE): CHEMBL5435353 | SMILES: O=C1COC2=CC=C(N3CC(CCCNC4CC5=CC=C(F)C=C5C4)OC3=O)N=C2N1 | Attribution: 0.726 | Prediction: 0.971 | MW: 426.4 | LogP: 2.41,LOWEST ATTR (ACTIVE): CHEMBL5423121 | SMILES: O=C1COC2=CC=C(N3CC(CCCNC4CC5=CC=CC(Cl)=C5C4)OC3=O)N=C2N1 | Attribution: 0.648 | Prediction: 0.960 | MW: 442.9 | LogP: 2.93,,
366,206887,C1=NN(CN2CCNCC2)CS1,5,5,0,0,0,0.6860,0.6998,100.00,5,5,100.0,0.675,0.700,HIGHEST ATTR (ACTIVE): CHEMBL5277574 | SMILES: CN1C(=O)C=C(OCC2=NN(CN3CCN(C4=CC=CC(C(F)(F)F)=C4)CC3)C(=S)S2)C2=CC=CC=C21 | Attribution: 0.700 | Prediction: 0.979 | MW: 547.6 | LogP: 4.90,LOWEST ATTR (ACTIVE): CHEMBL5286732 | SMILES: CN1C(=O)C=C(OCC2=NN(CN3CCN(C4=CC=CC=C4F)CC3)C(=S)S2)C2=CC=CC=C21 | Attribution: 0.675 | Prediction: 0.976 | MW: 497.6 | LogP: 4.02,,
367,206893,C1=CC=C(N2CCN(CN3CSC=N3)CC2)C=C1,5,5,0,0,0,0.6858,0.6968,100.00,5,5,100.0,0.661,0.697,HIGHEST ATTR (ACTIVE): CHEMBL5269407 | SMILES: CN1C(=O)C=C(OCC2=NN(CN3CCN(C4=CC=C(C(F)(F)F)C=C4)CC3)C(=S)S2)C2=CC=CC=C21 | Attribution: 0.697 | Prediction: 0.982 | MW: 547.6 | LogP: 4.90,LOWEST ATTR (ACTIVE): CHEMBL5286732 | SMILES: CN1C(=O)C=C(OCC2=NN(CN3CCN(C4=CC=CC=C4F)CC3)C(=S)S2)C2=CC=CC=C21 | Attribution: 0.661 | Prediction: 0.976 | MW: 497.6 | LogP: 4.02,,
368,206888,C1=CC=C(NCCNCN2CSC=N2)C=C1,5,5,0,0,0,0.6856,0.6969,100.00,5,5,100.0,0.660,0.697,HIGHEST ATTR (ACTIVE): CHEMBL5269407 | SMILES: CN1C(=O)C=C(OCC2=NN(CN3CCN(C4=CC=C(C(F)(F)F)C=C4)CC3)C(=S)S2)C2=CC=CC=C21 | Attribution: 0.697 | Prediction: 0.982 | MW: 547.6 | LogP: 4.90,LOWEST ATTR (ACTIVE): CHEMBL5286732 | SMILES: CN1C(=O)C=C(OCC2=NN(CN3CCN(C4=CC=CC=C4F)CC3)C(=S)S2)C2=CC=CC=C21 | Attribution: 0.660 | Prediction: 0.976 | MW: 497.6 | LogP: 4.02,,
369,205311,C1=CC=C(N2N=C3NCC4=CC=CC=C4C3=N2)C=C1,5,5,0,0,0,0.6856,0.6990,100.00,5,5,100.0,0.671,0.699,HIGHEST ATTR (ACTIVE): CHEMBL2334112 | SMILES: CC1=CC=C(N2N=C3NC(=N)C4=CC=CC=C4C3=N2)C=C1 | Attribution: 0.699 | Prediction: 0.941 | MW: 275.3 | LogP: 2.69,LOWEST ATTR (ACTIVE): CHEMBL2334114 | SMILES: N=C1NC2=NN(C3=CC=C([N+](=O)[O-])C=C3)N=C2C2=CC=CC=C12 | Attribution: 0.671 | Prediction: 0.939 | MW: 306.3 | LogP: 2.29,,
370,214372,C1=NC=NC(NCCNC2=NC=NC=N2)=N1,5,5,0,0,0,0.6825,0.7038,100.00,5,5,100.0,0.633,0.704,HIGHEST ATTR (ACTIVE): CHEMBL5411740 | SMILES: NCCNC1=NC(NCCN)=NC(N2CCN(C3=NC(NCCN)=NC(NCCN)=N3)C(CC3=CC=CC=C3)C2)=N1 | Attribution: 0.704 | Prediction: 0.934 | MW: 566.7 | LogP: -1.52,LOWEST ATTR (ACTIVE): CHEMBL5400297 | SMILES: NCCNC1=NC(NCCN)=NC(N2CC(CC3=CC=CC=C3)N(C3=NC(NCCN)=NC(NCCN)=N3)CC2CC2=CC=CC=C2)=N1 | Attribution: 0.633 | Prediction: 0.928 | MW: 656.8 | LogP: 0.09,,
371,215855,C1=CC2=C(C=CCN2)CCS1,5,5,0,0,0,0.6811,0.7426,100.00,5,5,100.0,0.553,0.743,HIGHEST ATTR (ACTIVE): CHEMBL4206662 | SMILES: CN(C)CC1=CC2=CC3=C(C=C2N1C)SCCC1=C3NC(=O)C(C(=O)O)=C1O | Attribution: 0.743 | Prediction: 0.956 | MW: 399.5 | LogP: 2.65,LOWEST ATTR (ACTIVE): CHEMBL4207600 | SMILES: CC(C)NCC1=CC2=CC3=C(C=C2N1C)SCCC1=C3NC(=O)C(C(=O)O)=C1O | Attribution: 0.553 | Prediction: 0.977 | MW: 413.5 | LogP: 3.08,,
372,205985,C1COC2=CC=C(N3COC(CCCNC4CC5=CC=CC=C5C4)C3)N=C2N1,5,5,0,0,0,0.6810,0.7131,100.00,5,5,100.0,0.651,0.713,HIGHEST ATTR (ACTIVE): CHEMBL5435353 | SMILES: O=C1COC2=CC=C(N3CC(CCCNC4CC5=CC=C(F)C=C5C4)OC3=O)N=C2N1 | Attribution: 0.713 | Prediction: 0.971 | MW: 426.4 | LogP: 2.41,LOWEST ATTR (ACTIVE): CHEMBL5423121 | SMILES: O=C1COC2=CC=C(N3CC(CCCNC4CC5=CC=CC(Cl)=C5C4)OC3=O)N=C2N1 | Attribution: 0.651 | Prediction: 0.960 | MW: 442.9 | LogP: 2.93,,
373,216244,C1=CC(N2N=CC3=C2CNC3)=C2C=CNC2=N1,5,5,0,0,0,0.6789,0.7119,100.00,5,5,100.0,0.625,0.712,HIGHEST ATTR (ACTIVE): CHEMBL4764599 | SMILES: CCNC1=CC(F)=CC2=C1NC1=NC=C(C3=CN=C(OC)N=C3)C(N3N=C(C(F)(F)F)C4=C3CNC4)=C12 | Attribution: 0.712 | Prediction: 0.978 | MW: 512.5 | LogP: 4.56,LOWEST ATTR (ACTIVE): CHEMBL4759928 | SMILES: CCNC1=CC(F)=CC2=C1NC1=NC=C(C3=CN=CC(C#N)=C3)C(N3N=C(C(F)F)C4=C3CNC4)=C12 | Attribution: 0.625 | Prediction: 0.964 | MW: 488.5 | LogP: 4.95,,
374,205983,C1COC2=CC=C(NCCCCCNC3CC4=CC=CC=C4C3)N=C2N1,5,5,0,0,0,0.6770,0.7132,100.00,5,5,100.0,0.638,0.713,HIGHEST ATTR (ACTIVE): CHEMBL5435353 | SMILES: O=C1COC2=CC=C(N3CC(CCCNC4CC5=CC=C(F)C=C5C4)OC3=O)N=C2N1 | Attribution: 0.713 | Prediction: 0.971 | MW: 426.4 | LogP: 2.41,LOWEST ATTR (ACTIVE): CHEMBL5423121 | SMILES: O=C1COC2=CC=C(N3CC(CCCNC4CC5=CC=CC(Cl)=C5C4)OC3=O)N=C2N1 | Attribution: 0.638 | Prediction: 0.960 | MW: 442.9 | LogP: 2.93,,
375,209907,C1=CC2=CC(CN3C=NN=N3)=C3CCCOC3=C2C=C1,5,5,0,0,0,0.6760,0.7240,100.00,5,5,100.0,0.613,0.724,HIGHEST ATTR (ACTIVE): CHEMBL4752560 | SMILES: CC1(C)CCC2=C(CN3C=NN=N3)C=C3C(OCC4=CC=C(OC(F)(F)F)C=C4)=CC=CC3=C2O1 | Attribution: 0.724 | Prediction: 0.918 | MW: 484.5 | LogP: 5.46,LOWEST ATTR (ACTIVE): CHEMBL4745847 | SMILES: C=CC(=O)NC1=CC=C(COC2=CC=CC3=C4OC(C)(C)CCC4=C(CN4C=NN=N4)C=C23)C=C1 | Attribution: 0.613 | Prediction: 0.905 | MW: 469.5 | LogP: 4.68,,
376,217813,C(\C=N/NC1=CC=CC=C1)NCCCSC1=NN=NN1,5,5,0,0,0,0.6745,0.7092,100.00,5,5,100.0,0.658,0.709,HIGHEST ATTR (ACTIVE): CHEMBL5405714 | SMILES: CN1N=NN=C1SCC(O)CN1C(=O)/C(=N\NC2=CC=C(C(=O)O)C=C2)C2=CC=CC=C21 | Attribution: 0.709 | Prediction: 0.987 | MW: 453.5 | LogP: 1.22,LOWEST ATTR (ACTIVE): CHEMBL5421093 | SMILES: CN1N=NN=C1SCC(O)CN1C(=O)/C(=N\NC2=CC=C([N+](=O)[O-])C=C2)C2=CC=CC=C21 | Attribution: 0.658 | Prediction: 0.960 | MW: 454.5 | LogP: 1.43,,
377,217815,C1/C(=N\NC2=CC=CC=C2)C=CN1CCCSC1=NN=NN1,5,5,0,0,0,0.6733,0.7067,100.00,5,5,100.0,0.658,0.707,HIGHEST ATTR (ACTIVE): CHEMBL5405714 | SMILES: CN1N=NN=C1SCC(O)CN1C(=O)/C(=N\NC2=CC=C(C(=O)O)C=C2)C2=CC=CC=C21 | Attribution: 0.707 | Prediction: 0.987 | MW: 453.5 | LogP: 1.22,LOWEST ATTR (ACTIVE): CHEMBL5433723 | SMILES: CN1N=NN=C1SCC(O)CN1C(=O)/C(=N\NC2=CC=CC=C2)C2=CC=CC=C21 | Attribution: 0.658 | Prediction: 0.971 | MW: 409.5 | LogP: 1.53,,
378,210770,C(CCC1CCCC1)NCCC1=CC=CC=C1,5,5,0,0,0,0.6729,0.7616,100.00,5,5,100.0,0.318,0.762,HIGHEST ATTR (ACTIVE): CHEMBL156080 | SMILES: CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)C1=CC=C(S(C)(=O)=O)C=C1 | Attribution: 0.762 | Prediction: 0.940 | MW: 466.6 | LogP: 2.85,LOWEST ATTR (ACTIVE): CHEMBL348888 | SMILES: CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)C1=CC=C(N2CCOCC2)C=C1 | Attribution: 0.318 | Prediction: 0.691 | MW: 473.6 | LogP: 3.28,,
379,216243,C(N1N=CC2=C1CNC2)C1=CNC2=C1C=CC=C2,5,5,0,0,0,0.6718,0.7151,100.00,5,5,100.0,0.604,0.715,HIGHEST ATTR (ACTIVE): CHEMBL4764599 | SMILES: CCNC1=CC(F)=CC2=C1NC1=NC=C(C3=CN=C(OC)N=C3)C(N3N=C(C(F)(F)F)C4=C3CNC4)=C12 | Attribution: 0.715 | Prediction: 0.978 | MW: 512.5 | LogP: 4.56,LOWEST ATTR (ACTIVE): CHEMBL4759928 | SMILES: CCNC1=CC(F)=CC2=C1NC1=NC=C(C3=CN=CC(C#N)=C3)C(N3N=C(C(F)F)C4=C3CNC4)=C12 | Attribution: 0.604 | Prediction: 0.964 | MW: 488.5 | LogP: 4.95,,
380,212567,C(CSC1=CC=[N+](CC2=CC=CC=C2)C=C1)OCC1CCCC2CCC[C@H]21,5,5,0,0,0,0.6717,0.7162,100.00,5,5,100.0,0.613,0.716,HIGHEST ATTR (ACTIVE): CHEMBL5409571 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)CSC2=CC=[N+](CC3=CC=CC(NC(=O)OC(C)(C)C)=C3)C=C2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O | Attribution: 0.716 | Prediction: 0.894 | MW: 677.9 | LogP: 7.37,LOWEST ATTR (ACTIVE): CHEMBL5428449 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)CSC2=CC=[N+](CC3=CC=C(C4=CC=CC=C4C#N)C=C3)C=C2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O | Attribution: 0.613 | Prediction: 0.864 | MW: 663.9 | LogP: 7.56,,
381,206305,C(NCC1=CNC2=CC=CC=C12)NC1=CC=CC=C1,5,5,0,0,0,0.6697,0.7088,100.00,5,5,100.0,0.597,0.709,HIGHEST ATTR (ACTIVE): CHEMBL4455259 | SMILES: O=C(NCC1=CNC2=CC=CC=C12)NC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1 | Attribution: 0.709 | Prediction: 0.818 | MW: 401.3 | LogP: 5.53,LOWEST ATTR (ACTIVE): CHEMBL4440609 | SMILES: O=C(NCC1=CNC2=CC=CC=C12)NC1=CC=C(Cl)C(Cl)=C1 | Attribution: 0.597 | Prediction: 0.760 | MW: 334.2 | LogP: 4.80,,
382,207840,C1/C(=C/C2=CC=CC=N2)[C@H]2SCCN12,5,5,0,0,0,0.6685,0.6967,100.00,5,5,100.0,0.596,0.697,HIGHEST ATTR (ACTIVE): CHEMBL4470481 | SMILES: COC1=CC=NC(/C=C2/C(=O)N3[C@@H](C(=O)O)[C@](C)(COC(=O)CC4=CC=C(O)C(O)=C4)S(=O)(=O)[C@H]23)=C1OC | Attribution: 0.697 | Prediction: 0.937 | MW: 548.5 | LogP: 0.49,LOWEST ATTR (ACTIVE): CHEMBL4434716 | SMILES: CN1C=C(C2=CC=NC(/C=C3/C(=O)N4[C@@H](C(=O)O)[C@](C)(COC(=O)CC5=CC=C(O)C(O)=C5)S(=O)(=O)[C@H]34)=C2)C=N1 | Attribution: 0.596 | Prediction: 0.945 | MW: 568.6 | LogP: 0.87,,
