"rank","fragment_id","fragment_smiles","total_compounds","tp_count","tn_count","fp_count","fn_count","avg_attribution","max_attribution","activity_rate_percent","positive_appearances","total_appearances","positive_consistency_percent","min_attribution_ever","max_attribution_ever","highest_attribution_example","lowest_attribution_example","inactive_positive_attribution_example","active_negative_attribution_example"
1868,3493,C(NCCO/N=C1/C=CC2CCCC[C@@H]2C1)C1=CC=CS1,5,5,0,0,0,0.6192,0.6388,100.00,5,5,100.0,0.585,0.639,HIGHEST ATTR (ACTIVE): CHEMBL3747271 | SMILES: CC1=CC=C(C(=O)NCCO/N=C2\C[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)C3=CC(Br)=C(C(C)C)C=C23)S1 | Attribution: 0.639 | Prediction: 0.893 | MW: 575.6 | LogP: 6.65,LOWEST ATTR (ACTIVE): CHEMBL3745958 | SMILES: CC(C)C1=CC2=C(C=C1Br)[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1C/C2=N\OCCNC(=O)C1=CC(Br)=CS1 | Attribution: 0.585 | Prediction: 0.879 | MW: 640.4 | LogP: 7.10,,
1869,31821,C1CCC[C@@H]1CCOCN1CC=CCC1,5,5,0,0,0,0.6154,0.6577,100.00,5,5,100.0,0.578,0.658,HIGHEST ATTR (ACTIVE): CHEMBL1939259 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)N2CCC3=CC=CC=C3C2=O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O | Attribution: 0.658 | Prediction: 0.996 | MW: 493.6 | LogP: 5.18,LOWEST ATTR (ACTIVE): CHEMBL1939269 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)N2CCC3=CC=C(N)C=C3C2=O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O | Attribution: 0.578 | Prediction: 0.996 | MW: 508.7 | LogP: 4.77,,
1870,32710,C(COC1=C2C=[N+]C3=CC=CC=C3C2=CC=C1)C1=CC=CC=C1,5,5,0,0,0,0.6153,0.6325,100.00,5,5,100.0,0.599,0.632,HIGHEST ATTR (ACTIVE): CHEMBL4162275 | SMILES: COC1=CC=C2C(=C1OCC(=O)C1=CC=CC=C1)C=[N+]1CCC3=C4C(=C5OCOC5=C3)C=CC2=C41 | Attribution: 0.632 | Prediction: 0.868 | MW: 464.5 | LogP: 4.99,LOWEST ATTR (ACTIVE): CHEMBL4163333 | SMILES: COC1=CC=C2C(=C1OCC(=O)C1=CC=CC=C1OC(F)(F)F)C=[N+]1CCC3=C4C(=C5OCOC5=C3)C=CC2=C41 | Attribution: 0.599 | Prediction: 0.900 | MW: 548.5 | LogP: 5.89,,
1871,77496,C1OC[C@@H]2COC3=CC(C4=CC=CC=C4)=CC=C3N12,5,5,0,0,0,0.6141,0.7545,100.00,5,5,100.0,0.454,0.754,HIGHEST ATTR (ACTIVE): CHEMBL1915615 | SMILES: CC(=O)NC[C@@H]1OC(=O)N2C3=CC=C(C4=CC=CC(N)=C4)C=C3OC[C@@H]12 | Attribution: 0.754 | Prediction: 0.971 | MW: 353.4 | LogP: 2.16,LOWEST ATTR (ACTIVE): CHEMBL1915612 | SMILES: CC(=O)NC[C@@H]1OC(=O)N2C3=CC=C(C4=CC=CC([N+](=O)[O-])=C4)C=C3OC[C@@H]12 | Attribution: 0.454 | Prediction: 0.957 | MW: 383.4 | LogP: 2.48,,
1872,14917,C1=C[Se]C(SCCN2CC[C@@H](CCCC3=CC=NC4=CC=CC=C34)CC2)=C1,7,5,2,0,0,0.6107,0.7438,71.43,7,7,100.0,0.278,0.744,HIGHEST ATTR (ACTIVE): CHEMBL2158044 | SMILES: COC1=CC=C2N=CC=C([C@@H](O)CC[C@@H]3CCN(CCSC4=CC=C(C(F)F)[Se]4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.744 | Prediction: 0.923 | MW: 583.6 | LogP: 4.87,LOWEST ATTR (INACTIVE): CHEMBL2158042 | SMILES: COC1=CC=C2N=CC=C([C@H](O)CC[C@@H]3CCN(CCS(=O)(=O)C4=CC=C[Se]4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.278 | Prediction: 0.256 | MW: 565.6 | LogP: 2.61,INACTIVE w/ POS ATTR: CHEMBL2158043 | SMILES: COC1=CC=C2N=CC=C([C@@H](O)CC[C@@H]3CCN(CCS(=O)(=O)C4=CC=C[Se]4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.562 | Prediction: 0.325 | MW: 565.6,
1873,32690,C(COC1=C2C=[N+]3CCC4=CC5=C(OCO5)C5=CC=C(C2=CC=C1)C3=C45)C1=CC=CC=C1,5,5,0,0,0,0.6101,0.6196,100.00,5,5,100.0,0.597,0.620,HIGHEST ATTR (ACTIVE): CHEMBL4165482 | SMILES: COC1=CC=C2C(=C1OCC(=O)C1=CC=C(C)C=C1)C=[N+]1CCC3=C4C(=C5OCOC5=C3)C=CC2=C41 | Attribution: 0.620 | Prediction: 0.917 | MW: 478.5 | LogP: 5.30,LOWEST ATTR (ACTIVE): CHEMBL4162275 | SMILES: COC1=CC=C2C(=C1OCC(=O)C1=CC=CC=C1)C=[N+]1CCC3=C4C(=C5OCOC5=C3)C=CC2=C41 | Attribution: 0.597 | Prediction: 0.868 | MW: 464.5 | LogP: 4.99,,
1874,4861,C1=CN[C@@H](C2=CNN=C2)CC1,5,5,0,0,0,0.6092,0.7365,100.00,5,5,100.0,0.400,0.736,HIGHEST ATTR (ACTIVE): CHEMBL5188151 | SMILES: FS(F)(F)(F)(F)C1=CC=C2N[C@@H](C3=CNN=C3)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3C2=C1 | Attribution: 0.736 | Prediction: 0.933 | MW: 391.4 | LogP: 6.36,LOWEST ATTR (ACTIVE): CHEMBL5197054 | SMILES: FC(F)(F)OC1=CC=C2N[C@@H](C3=CNN=C3C(F)(F)F)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3C2=C1 | Attribution: 0.400 | Prediction: 0.673 | MW: 417.4 | LogP: 5.62,,
1875,29803,C(C1=CC=CC=C1)=NNC1=NC(C2=CC3=CC=CC=C3OC2)=CS1,5,5,0,0,0,0.6071,0.6619,100.00,5,5,100.0,0.499,0.662,HIGHEST ATTR (ACTIVE): CHEMBL2335115 | SMILES: O=C1OC2=CC=CC=C2C=C1C1=CSC(N2N=C(C3=CC=C(F)C=C3)C[C@@]2(O)C(F)(F)F)=N1 | Attribution: 0.662 | Prediction: 0.798 | MW: 475.4 | LogP: 4.92,LOWEST ATTR (ACTIVE): CHEMBL2335113 | SMILES: O=C1OC2=CC=C(Cl)C=C2C=C1C1=CSC(N2N=C(C3=CC=C(Br)C=C3)C[C@@]2(O)C(F)(F)F)=N1 | Attribution: 0.499 | Prediction: 0.608 | MW: 570.8 | LogP: 6.20,,
1876,68806,C(CC1=CCCC(C2=CC=CC=C2)O1)CCC1=CC=CC=C1,5,5,0,0,0,0.6037,0.6949,100.00,5,5,100.0,0.517,0.695,HIGHEST ATTR (ACTIVE): CHEMBL4447484 | SMILES: O=C(CCC1=CC=CC=C1)C1=C(O)C=C(O)C2=C1OC(C1=CC=C(O)C=C1)C(C/C=C/C1=CC=C(O)C=C1)C2 | Attribution: 0.695 | Prediction: 0.967 | MW: 522.6 | LogP: 6.72,LOWEST ATTR (ACTIVE): CHEMBL4452871 | SMILES: COC1=CC=C(CCC(=O)C2=C(O)C=C(O)C3=C2OC(C2=CC=C(O)C=C2)C(O)C3)C=C1 | Attribution: 0.517 | Prediction: 0.906 | MW: 436.5 | LogP: 3.66,,
1877,59352,C(C(C1=CC=CC=C1)C1=CNC2=CC(C3=NCCN3)=CC=C12)C1=CC=C(C2=NCCN2)C=C1,5,5,0,0,0,0.6012,0.6413,100.00,5,5,100.0,0.570,0.641,HIGHEST ATTR (ACTIVE): CHEMBL3884840 | SMILES: C1=CC=C(C(C2=CNC3=CC(C4=NCCN4)=CC=C23)C2=CNC3=CC(C4=NCCN4)=CC=C23)C=C1 | Attribution: 0.641 | Prediction: 0.932 | MW: 458.6 | LogP: 4.53,LOWEST ATTR (ACTIVE): CHEMBL3885388 | SMILES: ClC1=CC=CC(Cl)=C1C(C1=CNC2=CC(C3=NCCN3)=CC=C12)C1=CNC2=CC(C3=NCCN3)=CC=C12 | Attribution: 0.570 | Prediction: 0.964 | MW: 527.5 | LogP: 5.84,,
1878,32692,C(COC1=C2C=[N+]C3=C4C=CC5=C(OCO5)C4=CC=C3C2=CC=C1)C1=CC=CC=C1,5,5,0,0,0,0.6010,0.6305,100.00,5,5,100.0,0.571,0.630,HIGHEST ATTR (ACTIVE): CHEMBL4165482 | SMILES: COC1=CC=C2C(=C1OCC(=O)C1=CC=C(C)C=C1)C=[N+]1CCC3=C4C(=C5OCOC5=C3)C=CC2=C41 | Attribution: 0.630 | Prediction: 0.917 | MW: 478.5 | LogP: 5.30,LOWEST ATTR (ACTIVE): CHEMBL4163333 | SMILES: COC1=CC=C2C(=C1OCC(=O)C1=CC=CC=C1OC(F)(F)F)C=[N+]1CCC3=C4C(=C5OCOC5=C3)C=CC2=C41 | Attribution: 0.571 | Prediction: 0.900 | MW: 548.5 | LogP: 5.89,,
1879,19572,C1=C(CN[C@H]2COCOC2)N=NC2=C1SCCO2,5,5,0,0,0,0.5998,0.6769,100.00,5,5,100.0,0.450,0.677,HIGHEST ATTR (ACTIVE): CHEMBL4869090 | SMILES: COC1=CC=C2N=CC(F)=C(C[C@H](O)[C@H]3OC[C@H](NCC4=CC5=C(N=N4)OCCS5)CO3)C2=C1 | Attribution: 0.677 | Prediction: 0.993 | MW: 488.5 | LogP: 2.09,LOWEST ATTR (ACTIVE): CHEMBL4847286 | SMILES: COC1=CC=C2N=CC(F)=C(C(O)C[C@H]3OC[C@H](NCC4=CC5=C(N=N4)OCCS5)CO3)C2=N1 | Attribution: 0.450 | Prediction: 0.997 | MW: 489.5 | LogP: 2.01,,
1880,46533,C1=CC=C(C2=CC=CC(=C2)C2=CC3=CC=CC=C3C=[N+]2)C=C1,5,5,0,0,0,0.5996,0.6427,100.00,5,5,100.0,0.562,0.643,HIGHEST ATTR (ACTIVE): CHEMBL2206546 | SMILES: COC1=CC2=C(C=CC3=C4C=CC(OC)=C(OC)C4=C[N+](C)=C23)C(C2=CC=C(C3=CC=CC=C3)C=C2)=C1OC | Attribution: 0.643 | Prediction: 0.993 | MW: 516.6 | LogP: 7.34,LOWEST ATTR (ACTIVE): CHEMBL2206540 | SMILES: COC1=CC(C2=C(OC)C(OC)=CC3=C2C=CC2=C4C=CC(OC)=C(OC)C4=C[N+](C)=C32)=CC(OC)=C1OC | Attribution: 0.562 | Prediction: 0.974 | MW: 530.6 | LogP: 5.70,,
1881,43752,C1=CC=C(C2=[N+]3CCC4=CC=CC5=CC=C(C6=CC=CC=C26)C3=C45)C=C1,5,5,0,0,0,0.5981,0.6436,100.00,5,5,100.0,0.550,0.644,HIGHEST ATTR (ACTIVE): CHEMBL4548787 | SMILES: COC1=CC=C2C(=C1OC)C(C1=CC=C(F)C=C1)=[N+]1CCC3=C4C(=C5OCOC5=C3)C=CC2=C41 | Attribution: 0.644 | Prediction: 0.977 | MW: 454.5 | LogP: 5.54,LOWEST ATTR (ACTIVE): CHEMBL4441623 | SMILES: COC1=CC=C2C(=C1OC)C(C1=CC=C3OCOC3=C1)=[N+]1CCC3=C4C(=C5OCOC5=C3)C=CC2=C41 | Attribution: 0.550 | Prediction: 0.970 | MW: 480.5 | LogP: 5.13,,
1882,1252,C(CSC1=NC=NC2=C1N=CN2CNCC1=CC=CC=C1)OCCC1CCCC1,5,5,0,0,0,0.5902,0.6007,100.00,5,5,100.0,0.579,0.601,HIGHEST ATTR (ACTIVE): CHEMBL5275012 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)CSC2=NC(N)=NC3=C2N=CN3C(=O)NCC2=CC=CC(OC)=C2)[C@@]2(C)C3C(=O)CC[C@@]3(CC[C@H]2C)[C@@H](C)[C@@H]1O | Attribution: 0.601 | Prediction: 0.996 | MW: 690.9 | LogP: 5.17,LOWEST ATTR (ACTIVE): CHEMBL5276584 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)CSC2=NC(N)=NC3=C2N=CN3C(=O)NCC2=CC=C(C)C=C2)[C@@]2(C)C3C(=O)CC[C@@]3(CC[C@H]2C)[C@@H](C)[C@@H]1O | Attribution: 0.579 | Prediction: 0.996 | MW: 674.9 | LogP: 5.47,,
1883,1257,C(NCC1=CC=CC=C1)NC1=CC(SCCOCCC2CCCC2)=NC=N1,5,5,0,0,0,0.5900,0.5992,100.00,5,5,100.0,0.581,0.599,HIGHEST ATTR (ACTIVE): CHEMBL5275012 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)CSC2=NC(N)=NC3=C2N=CN3C(=O)NCC2=CC=CC(OC)=C2)[C@@]2(C)C3C(=O)CC[C@@]3(CC[C@H]2C)[C@@H](C)[C@@H]1O | Attribution: 0.599 | Prediction: 0.996 | MW: 690.9 | LogP: 5.17,LOWEST ATTR (ACTIVE): CHEMBL5276584 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)CSC2=NC(N)=NC3=C2N=CN3C(=O)NCC2=CC=C(C)C=C2)[C@@]2(C)C3C(=O)CC[C@@]3(CC[C@H]2C)[C@@H](C)[C@@H]1O | Attribution: 0.581 | Prediction: 0.996 | MW: 674.9 | LogP: 5.47,,
1884,46529,C1=CC=C(C2=CC=CC3=C2C=CC2=C4C=CC=CC4=C[N+]=C32)C=C1,5,5,0,0,0,0.5896,0.6492,100.00,5,5,100.0,0.555,0.649,HIGHEST ATTR (ACTIVE): CHEMBL2206546 | SMILES: COC1=CC2=C(C=CC3=C4C=CC(OC)=C(OC)C4=C[N+](C)=C23)C(C2=CC=C(C3=CC=CC=C3)C=C2)=C1OC | Attribution: 0.649 | Prediction: 0.993 | MW: 516.6 | LogP: 7.34,LOWEST ATTR (ACTIVE): CHEMBL2206540 | SMILES: COC1=CC(C2=C(OC)C(OC)=CC3=C2C=CC2=C4C=CC(OC)=C(OC)C4=C[N+](C)=C32)=CC(OC)=C1OC | Attribution: 0.555 | Prediction: 0.974 | MW: 530.6 | LogP: 5.70,,
1885,38883,C1=CC=C(CCC2=CC=C(C3=NC4=CC=CC=C4N3)C=C2)C=C1,5,5,0,0,0,0.5869,0.7616,100.00,5,5,100.0,0.422,0.762,HIGHEST ATTR (ACTIVE): CHEMBL516470 | SMILES: COC1=CC=C(CCC2=CC=C(C3=NC4=CC=C(C(=N)NC(C)C)C=C4N3)C=C2)C=C1 | Attribution: 0.762 | Prediction: 0.983 | MW: 412.5 | LogP: 5.35,LOWEST ATTR (ACTIVE): CHEMBL502383 | SMILES: CC(C)NC(=N)C1=CC=C2NC(C3=CC=C(CCC4=CC=C(C5=NC6=CC(C(=N)NC(C)C)=CC=C6N5)C=C4)C=C3)=NC2=C1 | Attribution: 0.422 | Prediction: 0.985 | MW: 582.8 | LogP: 7.21,,
1886,29804,C1=CC=C(C2=NN(C3=NC(C4=CC=COC4)=CS3)CC2)C=C1,5,5,0,0,0,0.5839,0.6836,100.00,5,5,100.0,0.514,0.684,HIGHEST ATTR (ACTIVE): CHEMBL2335506 | SMILES: O=C1OC2=CC=CC=C2C=C1C1=CSC(N2N=C(C3=CC=C(Cl)C=C3)C[C@@]2(O)C(F)(F)F)=N1 | Attribution: 0.684 | Prediction: 0.764 | MW: 491.9 | LogP: 5.44,LOWEST ATTR (ACTIVE): CHEMBL2335113 | SMILES: O=C1OC2=CC=C(Cl)C=C2C=C1C1=CSC(N2N=C(C3=CC=C(Br)C=C3)C[C@@]2(O)C(F)(F)F)=N1 | Attribution: 0.514 | Prediction: 0.608 | MW: 570.8 | LogP: 6.20,,
1887,49043,C(CSC1CCN(CCCN2C=NC3=CN=CN=C32)CC1)OCC[C@H]1CCCC1,5,5,0,0,0,0.5825,0.6174,100.00,5,5,100.0,0.559,0.617,HIGHEST ATTR (ACTIVE): CHEMBL258174 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)CSC2CCN(C(=O)CCN3C=NC4=C(NC)N=C(N)N=C43)CC2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@@H]32)[C@@H](C)[C@@H]1O | Attribution: 0.617 | Prediction: 0.993 | MW: 695.9 | LogP: 4.47,LOWEST ATTR (ACTIVE): CHEMBL401630 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)CSC2CCN(C(=O)CCN3C=NC4=C(N)N=C(N)N=C43)CC2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@@H]32)[C@@H](C)[C@@H]1O | Attribution: 0.559 | Prediction: 0.993 | MW: 681.9 | LogP: 4.01,,
1888,49051,C(CSC1CCN(CCCNC2=NC=NC=C2)CC1)OCC[C@H]1CCCC1,5,5,0,0,0,0.5804,0.6082,100.00,5,5,100.0,0.560,0.608,HIGHEST ATTR (ACTIVE): CHEMBL258174 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)CSC2CCN(C(=O)CCN3C=NC4=C(NC)N=C(N)N=C43)CC2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@@H]32)[C@@H](C)[C@@H]1O | Attribution: 0.608 | Prediction: 0.993 | MW: 695.9 | LogP: 4.47,LOWEST ATTR (ACTIVE): CHEMBL403311 | SMILES: C=C[C@]1(C)C[C@@H](OC(=O)CSC2CCN(C(=O)CCN3C=NC4=C(N)N=CN=C43)CC2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@@H]32)[C@@H](C)[C@@H]1O | Attribution: 0.560 | Prediction: 0.991 | MW: 666.9 | LogP: 4.43,,
1889,29805,C1=CC=C(C2=NN(C3=NC(C4=CC5=CC=CC=C5OC4)=CS3)CC2)C=C1,5,5,0,0,0,0.5801,0.6519,100.00,5,5,100.0,0.507,0.652,HIGHEST ATTR (ACTIVE): CHEMBL2335506 | SMILES: O=C1OC2=CC=CC=C2C=C1C1=CSC(N2N=C(C3=CC=C(Cl)C=C3)C[C@@]2(O)C(F)(F)F)=N1 | Attribution: 0.652 | Prediction: 0.764 | MW: 491.9 | LogP: 5.44,LOWEST ATTR (ACTIVE): CHEMBL2335110 | SMILES: O=C1OC2=CC=C(Cl)C=C2C=C1C1=CSC(N2N=C(C3=CC=C(Cl)C=C3)C[C@@]2(O)C(F)(F)F)=N1 | Attribution: 0.507 | Prediction: 0.611 | MW: 526.3 | LogP: 6.09,,
1890,10852,C1S/C(=C\C2=CNN=C2)CN1C1=CC=CC=C1,5,5,0,0,0,0.5791,0.6821,100.00,5,5,100.0,0.251,0.682,HIGHEST ATTR (ACTIVE): CHEMBL2236837 | SMILES: O=C1S/C(=C\C2=CN(C3=CC=CC=C3)N=C2C2=CC=C(Br)C=C2)C(=O)N1C1=CC=CC=C1 | Attribution: 0.682 | Prediction: 0.798 | MW: 502.4 | LogP: 6.54,LOWEST ATTR (ACTIVE): CHEMBL2237072 | SMILES: O=C1S/C(=C\C2=CN(C3=CC=CC=C3)N=C2C2=CC=C([N+](=O)[O-])C=C2)C(=O)N1C1=CC=CC=C1 | Attribution: 0.251 | Prediction: 0.665 | MW: 468.5 | LogP: 5.69,,
1891,3488,C(NCCO/N=C\C[C@@H]1CCCCC1)C1=CC=CS1,5,5,0,0,0,0.5788,0.5890,100.00,5,5,100.0,0.558,0.589,HIGHEST ATTR (ACTIVE): CHEMBL3747271 | SMILES: CC1=CC=C(C(=O)NCCO/N=C2\C[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)C3=CC(Br)=C(C(C)C)C=C23)S1 | Attribution: 0.589 | Prediction: 0.893 | MW: 575.6 | LogP: 6.65,LOWEST ATTR (ACTIVE): CHEMBL3745958 | SMILES: CC(C)C1=CC2=C(C=C1Br)[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1C/C2=N\OCCNC(=O)C1=CC(Br)=CS1 | Attribution: 0.558 | Prediction: 0.879 | MW: 640.4 | LogP: 7.10,,
1892,13923,C1=CC=C(C2=NN=C3N2C=CC2=NN=C(C4=CC=CC=C4)N23)C=C1,5,5,0,0,0,0.5785,0.7440,100.00,5,5,100.0,0.143,0.744,HIGHEST ATTR (ACTIVE): CHEMBL430195 | SMILES: COC1=CC=C(OC)C(C2=NN=C3N2C=CC2=NN=C(C4=CC(OC)=CC=C4OC)N23)=C1 | Attribution: 0.744 | Prediction: 0.846 | MW: 432.4 | LogP: 3.14,LOWEST ATTR (ACTIVE): CHEMBL242810 | SMILES: O=[N+]([O-])C1=CC=C(C2=NN=C3N2C=CC2=NN=C(C4=CC=C([N+](=O)[O-])C=C4)N23)C=C1 | Attribution: 0.143 | Prediction: 0.764 | MW: 402.3 | LogP: 2.92,,
1893,74745,C1C(=CNC2=NOC=C2)C(C=CN1C1=NOC=C1)NC1=CC=CC=C1,5,5,0,0,0,0.5770,0.5835,100.00,5,5,100.0,0.567,0.583,HIGHEST ATTR (ACTIVE): CHEMBL1257639 | SMILES: CC1=C2C(=O)N(C3=NOC(C)=C3)C3=CC=CC=C3C2N(C2=CC=C(Cl)C=C2)C(=S)N1C1=NOC(C)=C1 | Attribution: 0.583 | Prediction: 0.991 | MW: 518.0 | LogP: 6.24,LOWEST ATTR (ACTIVE): CHEMBL1257408 | SMILES: CC1=C2C(=O)N(C3=NOC(C)=C3)C3=CC=CC=C3C2N(C2=CC=CC=C2)C(=S)N1C1=NOC(C)=C1 | Attribution: 0.567 | Prediction: 0.989 | MW: 483.6 | LogP: 5.58,,
1894,103321,C1=CC=C(CNC2=CC=C(NC3=NC(N4CCCCC4)=NC(N4CCCC4)=N3)C=C2)C=C1,5,5,0,0,0,0.5766,0.6156,100.00,5,5,100.0,0.481,0.616,HIGHEST ATTR (ACTIVE): CHEMBL230917 | SMILES: CC1=CC=C(S(=O)(=O)N(CC2=CC=CC=C2)C2=CC=C(NC3=NC(N4C[C@H](N)C[C@H](N)C4)=NC(N4C[C@@H](N)[C@@H](N)C4)=N3)C=C2O)C=C1 | Attribution: 0.616 | Prediction: 0.986 | MW: 659.8 | LogP: 1.36,LOWEST ATTR (ACTIVE): CHEMBL231331 | SMILES: CC1=CC=C(S(=O)(=O)N(CC2=CC=CC=C2)C2=CC=C(NC3=NC(N4C[C@H](N)C[C@H](N)C4)=NC(N4C[C@@H](O)[C@@H](O)C4)=N3)C=C2O)C=C1 | Attribution: 0.481 | Prediction: 0.936 | MW: 661.8 | LogP: 1.43,,
1895,120422,C1CN[C@H](CNC2=CC=CC=C2)C1,5,5,0,0,0,0.5764,0.7531,100.00,5,5,100.0,0.349,0.753,HIGHEST ATTR (ACTIVE): CHEMBL1668675 | SMILES: C=C1C[C@@H](C(=O)NC2=CC=C(F)C=C2)N(C(=O)[C@H](CCCC)CN(O)C=O)C1 | Attribution: 0.753 | Prediction: 0.994 | MW: 391.4 | LogP: 2.58,LOWEST ATTR (ACTIVE): CHEMBL1668683 | SMILES: C=C1C[C@@H](C(=O)NC2=CC=C(F)C=C2)N(C(=O)[C@H](CC2CCCC2)CN(O)C=O)C1 | Attribution: 0.349 | Prediction: 0.996 | MW: 417.5 | LogP: 2.97,,
1896,74744,C1C(=CNC2=NOC=C2)C(NC2=CC=CC=C2)C2=CC=CC=C2N1C1=NOC=C1,5,5,0,0,0,0.5763,0.5887,100.00,5,5,100.0,0.568,0.589,HIGHEST ATTR (ACTIVE): CHEMBL1257522 | SMILES: CC1=C2C(=O)N(C3=NOC(C)=C3)C3=CC=CC=C3C2N(C2=CC=C(Br)C=C2)C(=S)N1C1=NOC(C)=C1 | Attribution: 0.589 | Prediction: 0.991 | MW: 562.4 | LogP: 6.35,LOWEST ATTR (ACTIVE): CHEMBL1257408 | SMILES: CC1=C2C(=O)N(C3=NOC(C)=C3)C3=CC=CC=C3C2N(C2=CC=CC=C2)C(=S)N1C1=NOC(C)=C1 | Attribution: 0.568 | Prediction: 0.989 | MW: 483.6 | LogP: 5.58,,
1897,1879,C(C1=CC=CC=C1)[N+]1=CC2=C(C=C3OCOC3=C2)CC1,5,5,0,0,0,0.5758,0.6031,100.00,5,5,100.0,0.544,0.603,HIGHEST ATTR (ACTIVE): CHEMBL4550115 | SMILES: CCOC1=C(OC)C=CC2=C1C(C1=CC=CC=C1)=[N+]1CCC3=C4C(=C5OCOC5=C3)C=CC2=C41 | Attribution: 0.603 | Prediction: 0.969 | MW: 450.5 | LogP: 5.79,LOWEST ATTR (ACTIVE): CHEMBL4442150 | SMILES: COC1=CC=C2C(=C1OC)C(C1=CC=CC=C1)=[N+]1CCC3=C4C(=C5OCOC5=C3)C=CC2=C41 | Attribution: 0.544 | Prediction: 0.967 | MW: 436.5 | LogP: 5.40,,
1898,52863,C1=CC2=C(C=CC3=NOC=C32)N1,5,5,0,0,0,0.5750,0.7188,100.00,5,5,100.0,0.406,0.719,HIGHEST ATTR (ACTIVE): CHEMBL5266006 | SMILES: CCN1C=C(Br)C2=C1C=CC1=NOC(C3=CC=C(Cl)C=C3)=C12 | Attribution: 0.719 | Prediction: 0.932 | MW: 375.7 | LogP: 5.89,LOWEST ATTR (ACTIVE): CHEMBL5272867 | SMILES: CCCCN1C=C(Br)C2=C1C=CC1=NOC(C3=CC=C(Cl)C=C3)=C12 | Attribution: 0.406 | Prediction: 0.801 | MW: 403.7 | LogP: 6.67,,
1899,25832,C(N/N=C/CNCCNC1=CC(=CC=C1)NC1CC1)C1=CC=CC=C1,5,5,0,0,0,0.5747,0.5928,100.00,5,5,100.0,0.558,0.593,HIGHEST ATTR (ACTIVE): CHEMBL4647490 | SMILES: COC1=C(N2CCN(C/C(C)=N/NC(=O)C3=CC=C([N+](=O)[O-])C=C3)CC2)C(F)=CC2=C1N(C1CC1)C=C(C(=O)O)C2=O | Attribution: 0.593 | Prediction: 0.970 | MW: 580.6 | LogP: 3.02,LOWEST ATTR (ACTIVE): CHEMBL4640084 | SMILES: COC1=C(N2CCN(C/C(C)=N/NC(=O)C3=CC=C(F)C=C3)CC2)C(F)=CC2=C1N(C1CC1)C=C(C(=O)O)C2=O | Attribution: 0.558 | Prediction: 0.983 | MW: 553.6 | LogP: 3.25,,
1900,4873,C1=C[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2[C@H](C2=CNN=C2)N1,5,5,0,0,0,0.5722,0.7616,100.00,5,5,100.0,0.131,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5188165 | SMILES: FC(F)(F)C1=NNC=C1[C@@H]1NC2=CC=C(S(F)(F)(F)(F)F)C=C2[C@H]2[C@@H]3CC[C@@H](C3)[C@H]21 | Attribution: 0.762 | Prediction: 0.911 | MW: 459.4 | LogP: 7.38,LOWEST ATTR (ACTIVE): CHEMBL5197054 | SMILES: FC(F)(F)OC1=CC=C2N[C@@H](C3=CNN=C3C(F)(F)F)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3C2=C1 | Attribution: 0.131 | Prediction: 0.673 | MW: 417.4 | LogP: 5.62,,
