"rank","fragment_id","fragment_smiles","total_compounds","tp_count","tn_count","fp_count","fn_count","avg_attribution","max_attribution","activity_rate_percent","positive_appearances","total_appearances","positive_consistency_percent","min_attribution_ever","max_attribution_ever","highest_attribution_example","lowest_attribution_example","inactive_positive_attribution_example","active_negative_attribution_example"
112,10169,FC1=CC=C(OC2=CC=C(C3=NOC=N3)C=C2)C=C1,19,10,9,0,0,0.2065,0.3808,52.63,13,19,68.4,-0.182,0.381,HIGHEST ATTR (ACTIVE): CHEMBL3408067 | SMILES: OC1=C(F)C=C(C2=NC(C3=CC=C(OC4=CC=C(F)C=C4)C=C3)=NO2)C=C1F | Attribution: 0.381 | Prediction: 0.965 | MW: 384.3 | LogP: 5.32,LOWEST ATTR (INACTIVE): CHEMBL3408146 | SMILES: CC(=O)N1CCC(C2=NC(C3=CC=C(OC4=CC=C(F)C=C4)C=C3)=NO2)CC1 | Attribution: -0.182 | Prediction: 0.020 | MW: 381.4 | LogP: 4.39,INACTIVE w/ POS ATTR: CHEMBL3408092 | SMILES: NS(=O)(=O)C1=CC=C(C2=NC(C3=CC=C(OC4=CC=C(F)C=C4)C=C3)=NO2)C=C1 | Attribution: 0.285 | Prediction: 0.087 | MW: 411.4,
113,7650,COC1=CC=CC=CC1=O,10,10,0,0,0,0.1768,0.2121,100.00,10,10,100.0,0.117,0.212,HIGHEST ATTR (ACTIVE): CHEMBL269368 | SMILES: COC1=CC=CC(C2=CC=C(N3CC(CNC(C)=O)OC3=O)C=C2)=CC1=O | Attribution: 0.212 | Prediction: 0.938 | MW: 368.4 | LogP: 2.18,LOWEST ATTR (ACTIVE): CHEMBL105128 | SMILES: COC1=CC=C(C2=CC=C(C3=NOC(CNC(C)=O)C3)C=C2)C=CC1=O | Attribution: 0.117 | Prediction: 0.876 | MW: 352.4 | LogP: 2.35,,
114,64792,CC1=C(C2=CC=NC(N)=N2)SC(C2=CC=CC=C2)=N1,10,10,0,0,0,0.1759,0.2363,100.00,9,10,90.0,0.096,0.236,HIGHEST ATTR (ACTIVE): CHEMBL3827743 | SMILES: CC1=C(C2=CC=NC(N)=N2)SC(C2=CC=C(C3=CCC(C)C3)C=C2)=N1 | Attribution: 0.236 | Prediction: 0.956 | MW: 348.5 | LogP: 4.97,LOWEST ATTR (ACTIVE): CHEMBL3585481 | SMILES: CC1=C(C2=CC(C3=CC=CC=C3)=NC(N)=N2)SC(C2=CC=CC=C2)=N1 | Attribution: 0.096 | Prediction: 0.589 | MW: 344.4 | LogP: 4.82,,
115,45964,N-C(C1=CNC2=CC=C(Br)C=C12)-C-CC(=O)NCCN,10,10,0,0,0,0.1564,0.1906,100.00,10,10,100.0,0.120,0.191,HIGHEST ATTR (ACTIVE): CHEMBL88996 | SMILES: NCCNC(=O)C1=CC(C2=CNC3=CC=C(Br)C=C23)=NC2=C(Cl)C(Cl)=CC=C12 | Attribution: 0.191 | Prediction: 0.983 | MW: 478.2 | LogP: 5.14,LOWEST ATTR (ACTIVE): CHEMBL422776 | SMILES: NCCNC(=O)C1=CC(C2=CNC3=CC=C(Br)C=C23)=NC2=CC3=C(C=C12)OCO3 | Attribution: 0.120 | Prediction: 0.951 | MW: 453.3 | LogP: 3.56,,
116,8407,N-C(COC1=CC=C(F)C(C(N)=O)=C1F)-S,10,10,0,0,0,0.1398,0.2057,100.00,8,10,80.0,0.062,0.206,HIGHEST ATTR (ACTIVE): CHEMBL1097433 | SMILES: COC(=O)C1=CC=C2SC(COC3=CC=C(F)C(C(N)=O)=C3F)=NC2=C1 | Attribution: 0.206 | Prediction: 0.796 | MW: 378.4 | LogP: 3.04,LOWEST ATTR (ACTIVE): CHEMBL1095809 | SMILES: CC1=CC=C2N=C(COC3=CC=C(F)C(C(N)=O)=C3F)SC2=C1 | Attribution: 0.062 | Prediction: 0.716 | MW: 334.3 | LogP: 3.56,,
117,7808,CC[C@]1(C)C=CC[C@@H]2[C@@]3(C)[C@@H](O)[C@H](O)[C@H](O)C(C)(C)[C@@H]3CC[C@]21C,13,10,3,0,0,0.1384,0.3371,76.92,10,13,76.9,-0.381,0.337,HIGHEST ATTR (ACTIVE): CHEMBL3417139 | SMILES: CC(C)OC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)[C@@H](O)[C@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2 | Attribution: 0.337 | Prediction: 0.970 | MW: 530.8 | LogP: 5.90,LOWEST ATTR (INACTIVE): CHEMBL4583009 | SMILES: CCCCCCCCCCCCCCCOC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)[C@@H](O)[C@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1 | Attribution: -0.381 | Prediction: 0.290 | MW: 699.1 | LogP: 10.73,,
118,7814,CC[C@H]1C(C)CC[C@H]2C(C)(C)[C@@H](O)[C@@H](O)[C@H](O)[C@]12C,13,10,3,0,0,0.1115,0.2872,76.92,10,13,76.9,-0.373,0.287,HIGHEST ATTR (ACTIVE): CHEMBL3417146 | SMILES: CC(C)OC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)[C@@H](O)[C@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2 | Attribution: 0.287 | Prediction: 0.852 | MW: 530.8 | LogP: 6.04,LOWEST ATTR (INACTIVE): CHEMBL4515424 | SMILES: CCCCOC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)[C@@H](O)[C@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1 | Attribution: -0.373 | Prediction: 0.293 | MW: 544.8 | LogP: 6.43,,
119,1928,O=C(CO)N1CCNCCN1,10,10,0,0,0,0.1032,0.1467,100.00,4,10,40.0,0.064,0.147,HIGHEST ATTR (ACTIVE): CHEMBL2377651 | SMILES: O=C(CO)N1CCN(C2=C(F)C=C(N3C[C@H](CNC4=NOC=C4)OC3=O)C=C2F)CCN1 | Attribution: 0.147 | Prediction: 0.995 | MW: 452.4 | LogP: 0.54,LOWEST ATTR (ACTIVE): CHEMBL2377662 | SMILES: COC(=S)NC[C@H]1CN(C2=CC=C(N3CCNN(C(=O)CO)CC3)C(F)=C2)C(=O)O1 | Attribution: 0.064 | Prediction: 0.969 | MW: 441.5 | LogP: -0.18,,
120,48415,CCCC1=C(F)C=NC2=CC=C(OC)C=C12,10,10,0,0,0,0.1023,0.2661,100.00,5,10,50.0,0.015,0.266,HIGHEST ATTR (ACTIVE): CHEMBL5172698 | SMILES: COC1=CC=C2N=CC(F)=C(CCCN3CCN(CCSC4=CC=CS4)C[C@@H]3C(N)=O)C2=C1 | Attribution: 0.266 | Prediction: 0.703 | MW: 488.7 | LogP: 3.64,LOWEST ATTR (ACTIVE): CHEMBL5176046 | SMILES: COC1=CC=C2N=CC(F)=C(CCCN3CCN(CCCC4=CC=CC=C4)C[C@@H]3C(=O)O)C2=C1 | Attribution: 0.015 | Prediction: 0.730 | MW: 465.6 | LogP: 4.02,,
121,28298,C-C(CO)-N,9,9,0,0,0,0.3736,0.3776,100.00,9,9,100.0,0.369,0.378,HIGHEST ATTR (ACTIVE): CHEMBL4294606 | SMILES: OCC1=CC2=C(C(C3=CNC4=CC=CC=C34)=N1)N(CC1=CC=C(Cl)C=C1)C1=CC=CC=C21 | Attribution: 0.378 | Prediction: 0.965 | MW: 437.9 | LogP: 6.53,LOWEST ATTR (ACTIVE): CHEMBL4295213 | SMILES: OCC1=CC2=C(C(C3=CNC4=CC=CC=C34)=N1)N(CC1=CC=CC=C1)C1=CC=CC=C21 | Attribution: 0.369 | Prediction: 0.953 | MW: 403.5 | LogP: 5.88,,
122,44450,CNCCCNC1=NC2=CC=CC=C2C(O)=C1,9,9,0,0,0,0.3686,0.3808,100.00,9,9,100.0,0.340,0.381,HIGHEST ATTR (ACTIVE): CHEMBL160841 | SMILES: OC1=CC(NCCCNCC2=CC(Cl)=CC(Cl)=C2Cl)=NC2=CC=CC=C12 | Attribution: 0.381 | Prediction: 0.972 | MW: 410.7 | LogP: 5.49,LOWEST ATTR (ACTIVE): CHEMBL160894 | SMILES: OC1=CC(NCCCNCC2=CC(I)=CC(I)=C2)=NC2=CC=CC=C12 | Attribution: 0.340 | Prediction: 0.909 | MW: 559.2 | LogP: 4.74,,
123,15602,CNC(=O)C[C@@H](N)CCCCN,9,9,0,0,0,0.3652,0.3808,100.00,9,9,100.0,0.317,0.381,HIGHEST ATTR (ACTIVE): CHEMBL88685 | SMILES: CN(C(=O)C[C@@H](N)CCCCN)C1CN=C(NC2=CC=CC=N2)NC1=O | Attribution: 0.381 | Prediction: 0.911 | MW: 361.5 | LogP: -0.35,LOWEST ATTR (ACTIVE): CHEMBL542424 | SMILES: CN(C(=O)C[C@@H](N)CCCCN)C1CN=C(NC2=NC3=CC=CC=C3S2)NC1=O | Attribution: 0.317 | Prediction: 0.929 | MW: 417.5 | LogP: 0.87,,
124,14438,CC(=O)N(C)C=O,9,9,0,0,0,0.3614,0.3808,100.00,9,9,100.0,0.336,0.381,HIGHEST ATTR (ACTIVE): CHEMBL1210012 | SMILES: COC1=CC=C([C@H]2CN(C)[C@@]3(C(=O)NC4=CC=CC=C43)[C@@]23CC(=O)N(C)C3=O)C=C1 | Attribution: 0.381 | Prediction: 0.965 | MW: 405.5 | LogP: 1.95,LOWEST ATTR (ACTIVE): CHEMBL1210010 | SMILES: CN1C(=O)C[C@@]2(C1=O)[C@@H](C1=CC=CC=C1O)CN(C)[C@@]21C(=O)NC2=CC=CC=C21 | Attribution: 0.336 | Prediction: 0.955 | MW: 391.4 | LogP: 1.64,,
125,8107,C-C(F)-C(NC)-C-N,9,9,0,0,0,0.3386,0.3652,100.00,9,9,100.0,0.304,0.365,HIGHEST ATTR (ACTIVE): CHEMBL483869 | SMILES: CNC(=O)C1=CN2C(C3=CC=C([N+](=O)[O-])C=C3)=NC3=C2C(=CC(F)=C3NC)C1=O | Attribution: 0.365 | Prediction: 0.974 | MW: 395.4 | LogP: 2.40,LOWEST ATTR (ACTIVE): CHEMBL482456 | SMILES: CNC(=O)C1=CN2C(C3=CC=CO3)=NC3=C2C(=CC(F)=C3NC)C1=O | Attribution: 0.304 | Prediction: 0.984 | MW: 340.3 | LogP: 2.09,,
126,15990,CC(C)NC(-N)-N,9,9,0,0,0,0.3247,0.3409,100.00,9,9,100.0,0.309,0.341,HIGHEST ATTR (ACTIVE): CHEMBL3262241 | SMILES: CC(C)NC1=NC(NCC2=CC=CO2)=C2C=C(Cl)C=CC2=N1 | Attribution: 0.341 | Prediction: 0.948 | MW: 316.8 | LogP: 4.31,LOWEST ATTR (ACTIVE): CHEMBL3262235 | SMILES: CC(C)NC1=NC(NC2CCCC2)=C2C=CC=CC2=N1 | Attribution: 0.309 | Prediction: 0.796 | MW: 270.4 | LogP: 3.80,,
127,11831,FC1=C(N2CCCOCC2)C(F)=CC=C1,9,9,0,0,0,0.3227,0.3808,100.00,8,9,88.9,-0.012,0.381,HIGHEST ATTR (ACTIVE): CHEMBL515976 | SMILES: CCC(=O)NC[C@H]1CN(C2=CC(F)=C(N3CCCOCC3)C(F)=C2)C(=O)O1 | Attribution: 0.381 | Prediction: 0.960 | MW: 383.4 | LogP: 2.04,LOWEST ATTR (ACTIVE): CHEMBL456702 | SMILES: C#CC1=CN(C[C@H]2CN(C3=CC(F)=C(N4CCCOCC4)C(F)=C3)C(=O)O2)N=N1 | Attribution: -0.012 | Prediction: 0.573 | MW: 403.4 | LogP: 1.79,,ACTIVE w/ NEG ATTR: CHEMBL456702 | SMILES: C#CC1=CN(C[C@H]2CN(C3=CC(F)=C(N4CCCOCC4)C(F)=C3)C(=O)O2)N=N1 | Attribution: -0.012 | Prediction: 0.573 | MW: 403.4
128,43019,C#CC1=CC=CC(NC)=C1,10,9,1,0,0,0.3078,0.3808,90.00,9,10,90.0,-0.119,0.381,HIGHEST ATTR (ACTIVE): CHEMBL4541834 | SMILES: C#CC1=CC=CC(NCC2=CC([N+](=O)[O-])=CC=C2O)=C1 | Attribution: 0.381 | Prediction: 0.962 | MW: 268.3 | LogP: 2.89,LOWEST ATTR (INACTIVE): CHEMBL4585879 | SMILES: C#CC1=CC=CC(NCC2=CC([N+](=O)[O-])=CC=C2OC)=C1 | Attribution: -0.119 | Prediction: 0.413 | MW: 282.3 | LogP: 3.20,,
129,12572,OC-C-C-CBr,9,9,0,0,0,0.2983,0.3747,100.00,9,9,100.0,0.155,0.375,HIGHEST ATTR (ACTIVE): CHEMBL3819654 | SMILES: OC1=CC=C2C=C1OC1=CC=C(C=C1)CCC1=C(Br)C=CC(O)=C1C1=CC(Br)=C(C=C1O)CC2 | Attribution: 0.375 | Prediction: 0.983 | MW: 582.3 | LogP: 7.67,LOWEST ATTR (ACTIVE): CHEMBL3814272 | SMILES: OC1=CC=C(Br)C2=NC3=CC(Br)=C(Br)C=C3N=C12 | Attribution: 0.155 | Prediction: 0.858 | MW: 432.9 | LogP: 4.78,,
130,13673,N-CCC1CCCCC1,9,9,0,0,0,0.2962,0.3435,100.00,9,9,100.0,0.240,0.344,HIGHEST ATTR (ACTIVE): CHEMBL4066414 | SMILES: NC(=O)C1CCN(CC2=C(CC3CCCCC3)NC3=CC=NC(Cl)=C23)CC1 | Attribution: 0.344 | Prediction: 0.910 | MW: 388.9 | LogP: 4.04,LOWEST ATTR (ACTIVE): CHEMBL4102129 | SMILES: CCN(CC1=CC=CC=C1)CC1=C(CC2CCCCC2)NC2=CC=NC(Cl)=C12 | Attribution: 0.240 | Prediction: 0.912 | MW: 396.0 | LogP: 6.36,,
131,5577,NS(=O)(=O)C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1,11,9,2,0,0,0.2906,0.3808,81.82,9,11,81.8,-0.171,0.381,HIGHEST ATTR (ACTIVE): CHEMBL503086 | SMILES: O=S(=O)(NC1=CC(Cl)=CC(Cl)=C1)C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1 | Attribution: 0.381 | Prediction: 0.916 | MW: 438.2 | LogP: 5.83,LOWEST ATTR (INACTIVE): CHEMBL527053 | SMILES: O=S(=O)(NC1=C(Cl)C=CC=C1Cl)C1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1 | Attribution: -0.171 | Prediction: 0.292 | MW: 438.2 | LogP: 5.83,,
132,48430,C=C/C=C/C=C/C(=O)O,9,9,0,0,0,0.2706,0.3564,100.00,9,9,100.0,0.140,0.356,HIGHEST ATTR (ACTIVE): CHEMBL5202982 | SMILES: CC[C@@H](C)[C@H]1O[C@]1(C)[C@@H]1C(C)=C[C@@H]2CC(C(=O)OC)=CC[C@H]2[C@@H]1/C=C/C=C/C=C/C(=O)O | Attribution: 0.356 | Prediction: 0.696 | MW: 440.6 | LogP: 5.26,LOWEST ATTR (ACTIVE): CHEMBL556860 | SMILES: CC(=O)N[C@H](CSC[C@H]1OC(=O)[C@@]2(C1=O)C(=O)[C@@]1(C)[C@@H](C=C[C@H]3[C@H](O)[C@@H](C)[C@H](OC(C)=O)C[C@@H]31)C[C@H]2/C=C/C=C/C=C/C(=O)O)C(=O)O | Attribution: 0.140 | Prediction: 0.791 | MW: 687.8 | LogP: 1.89,,
133,33825,O=CC1OC1C=O,9,9,0,0,0,0.2498,0.2879,100.00,9,9,100.0,0.171,0.288,HIGHEST ATTR (ACTIVE): CHEMBL4448703 | SMILES: CC(C)N1C2=CC=CC=C2C2=CC=C3C(=O)C4OC4C(=O)C3=C21 | Attribution: 0.288 | Prediction: 0.918 | MW: 305.3 | LogP: 3.52,LOWEST ATTR (ACTIVE): CHEMBL4454245 | SMILES: C#CCCCN1C2=CC=CC=C2C2=CC=C3C(=O)C4OC4C(=O)C3=C21 | Attribution: 0.171 | Prediction: 0.896 | MW: 329.4 | LogP: 3.35,,
134,59602,FC1=CC=C2NC=NC2=C1,9,9,0,0,0,0.2374,0.2806,100.00,9,9,100.0,0.112,0.281,HIGHEST ATTR (ACTIVE): CHEMBL3344012 | SMILES: COC(=O)CCCC(=O)NC1=CC=C(C2=NC3=CC(F)=CC=C3N2)C=C1 | Attribution: 0.281 | Prediction: 0.937 | MW: 355.4 | LogP: 3.65,LOWEST ATTR (ACTIVE): CHEMBL4762152 | SMILES: FC1=CC=C2NC(C3=CC=C(NC4=NC(C5=CC=C(Cl)C=C5)=NC5=CC=CC=C45)C=C3)=NC2=C1 | Attribution: 0.112 | Prediction: 0.536 | MW: 465.9 | LogP: 7.38,,
135,8109,C-C(C(=O)NC)-C=O,9,9,0,0,0,0.1962,0.2294,100.00,9,9,100.0,0.150,0.229,HIGHEST ATTR (ACTIVE): CHEMBL519173 | SMILES: CNC(=O)C1=CN2C(C3=CC=C(O)C=C3)=NC3=C2C(=CC(F)=C3NC)C1=O | Attribution: 0.229 | Prediction: 0.976 | MW: 366.4 | LogP: 2.20,LOWEST ATTR (ACTIVE): CHEMBL483869 | SMILES: CNC(=O)C1=CN2C(C3=CC=C([N+](=O)[O-])C=C3)=NC3=C2C(=CC(F)=C3NC)C1=O | Attribution: 0.150 | Prediction: 0.974 | MW: 395.4 | LogP: 2.40,,
136,5897,C[C@@H]1C[C@H](C)CN(S(=O)=O)C1,9,9,0,0,0,0.1857,0.2181,100.00,9,9,100.0,0.151,0.218,HIGHEST ATTR (ACTIVE): CHEMBL4172785 | SMILES: C[C@@H]1C[C@H](C)CN(S(=O)(=O)C2=CC=C(C(=O)NC3=NN=C(C4=CC=CS4)O3)C=C2)C1 | Attribution: 0.218 | Prediction: 0.937 | MW: 446.6 | LogP: 3.72,LOWEST ATTR (ACTIVE): CHEMBL5289997 | SMILES: CC1=CC(C(=O)NC2=NN=C(C3=CC=C(C(F)(F)F)C=C3)O2)=CC=C1S(=O)(=O)N1C[C@H](C)C[C@H](C)C1 | Attribution: 0.151 | Prediction: 0.982 | MW: 522.5 | LogP: 4.98,,
137,3935,CC1(C)CNCCC1N,9,9,0,0,0,0.1652,0.2454,100.00,8,9,88.9,0.051,0.245,HIGHEST ATTR (ACTIVE): CHEMBL5192688 | SMILES: CCN1C=C(C(=O)O)C(=O)C2=CC(F)=C(N3CCC(N)C(C)(C)C3)C(OC)=C21 | Attribution: 0.245 | Prediction: 0.928 | MW: 391.4 | LogP: 2.43,LOWEST ATTR (ACTIVE): CHEMBL5200811 | SMILES: COC1=C(N2CCC(N)C(C)(C)C2)C(F)=C(N)C2=C1N(C1=CC=C(F)C=C1F)C=C(C(=O)O)C2=O | Attribution: 0.051 | Prediction: 0.893 | MW: 490.5 | LogP: 3.26,,
138,8105,C-C(C(=O)NC)-C(=O)-C-C-C(F)-CNC,9,9,0,0,0,0.1587,0.1867,100.00,9,9,100.0,0.120,0.187,HIGHEST ATTR (ACTIVE): CHEMBL519173 | SMILES: CNC(=O)C1=CN2C(C3=CC=C(O)C=C3)=NC3=C2C(=CC(F)=C3NC)C1=O | Attribution: 0.187 | Prediction: 0.976 | MW: 366.4 | LogP: 2.20,LOWEST ATTR (ACTIVE): CHEMBL482467 | SMILES: CNC(=O)C1=CN2C(C3=CC=C(N(C)C)C=C3)=NC3=C2C(=CC(F)=C3NC)C1=O | Attribution: 0.120 | Prediction: 0.973 | MW: 393.4 | LogP: 2.56,,
139,41640,NCC1=C(F)C=C2C(=O)C(C(=O)O)=CN(C3CC3)C2=C1F,9,9,0,0,0,0.1295,0.1586,100.00,8,9,88.9,0.060,0.159,HIGHEST ATTR (ACTIVE): CHEMBL543894 | SMILES: CC1=CC=C(NCC2=C(F)C=C3C(=O)C(C(=O)O)=CN(C4CC4)C3=C2F)C=C1 | Attribution: 0.159 | Prediction: 0.940 | MW: 384.4 | LogP: 4.23,LOWEST ATTR (ACTIVE): CHEMBL1191600 | SMILES: O=C(O)C1=CN(C2CC2)C2=C(F)C(CNC3CC3)=C(F)C=C2C1=O | Attribution: 0.060 | Prediction: 0.675 | MW: 334.3 | LogP: 2.56,,
140,26607,C[C@H]1COC2=C3C(=CC(F)=C2CN)C(=O)C(C(=O)O)=CN31,9,9,0,0,0,0.1234,0.1655,100.00,8,9,88.9,0.023,0.166,HIGHEST ATTR (ACTIVE): CHEMBL3706978 | SMILES: C[C@H]1COC2=C3C(=CC(F)=C2CNC2=CC=C(Cl)C=C2)C(=O)C(C(=O)O)=CN31 | Attribution: 0.166 | Prediction: 0.969 | MW: 402.8 | LogP: 4.06,LOWEST ATTR (ACTIVE): CHEMBL3706972 | SMILES: C[C@H]1COC2=C3C(=CC(F)=C2CNC2CC2)C(=O)C(C(=O)O)=CN31 | Attribution: 0.023 | Prediction: 0.585 | MW: 332.3 | LogP: 2.04,,
141,3384,CC1=C(C(=O)O)N2C(=O)C(NC(=O)[C@H](N)C-C-S)C2SC1,9,9,0,0,0,0.1160,0.1306,100.00,9,9,100.0,0.104,0.131,HIGHEST ATTR (ACTIVE): CHEMBL1907799 | SMILES: COC1=CC=C2C([C@@H](N)C(=O)NC3C(=O)N4C(C(=O)O)=C(C)CSC34)=CSC2=C1 | Attribution: 0.131 | Prediction: 0.995 | MW: 433.5 | LogP: 1.67,LOWEST ATTR (ACTIVE): CHEMBL1907795 | SMILES: CC1=C(C(=O)O)N2C(=O)C(NC(=O)[C@H](N)C3=CSC4=CC=CC(F)=C34)C2SC1 | Attribution: 0.104 | Prediction: 0.995 | MW: 421.5 | LogP: 1.80,,
142,62135,C[C@@H]1O[C@@H](O)C[C@@H](O)[C@H]1O,8,8,0,0,0,0.3433,0.3557,100.00,8,8,100.0,0.335,0.356,HIGHEST ATTR (ACTIVE): CHEMBL1631761 | SMILES: CC1=CC(O)=C2C3=C(C(=O)C4=C(O[C@H]5C[C@@H](O)[C@@H](O)[C@H](C)O5)C=CC=C4C3=O)N3[C@H](C(=O)O)CC(=O)N[C@H]3C2=C1 | Attribution: 0.356 | Prediction: 0.995 | MW: 550.5 | LogP: 1.01,LOWEST ATTR (ACTIVE): CHEMBL1631685 | SMILES: CC1=CC(O)=C2C3=C(C(=O)C4=C(O[C@H]5C[C@@H](O)[C@@H](O)[C@H](C)O5)C=CC=C4C3=O)N3[C@@H](CC(C)C)C(=O)O[C@H]3C2=C1 | Attribution: 0.335 | Prediction: 0.992 | MW: 549.6 | LogP: 3.01,,
143,39235,CCN(C-N)CC,8,8,0,0,0,0.3333,0.3523,100.00,8,8,100.0,0.315,0.352,HIGHEST ATTR (ACTIVE): CHEMBL1086854 | SMILES: CCN(CC)C1=NC2=C(S(=O)(=O)C3=CC=C(Cl)C=C3)N=NN2C2=CC(OC)=C(OC)C=C12 | Attribution: 0.352 | Prediction: 0.986 | MW: 476.0 | LogP: 3.63,LOWEST ATTR (ACTIVE): CHEMBL1079453 | SMILES: CCN(CC)C1=NC2=C(S(=O)(=O)C3=CC=CC=C3)N=NN2C2=CC=C(Br)C=C12 | Attribution: 0.315 | Prediction: 0.993 | MW: 460.4 | LogP: 3.72,,
144,17700,CC(C)CCN1C=C(NC=O)C=C1C(=O)NCCC(=N)N,8,8,0,0,0,0.3238,0.3648,100.00,8,8,100.0,0.258,0.365,HIGHEST ATTR (ACTIVE): CHEMBL165870 | SMILES: CC1=CC(C(=O)NC2=CN(CCC(C)C)C(C(=O)NCCC(=N)N)=C2)=C(C)C=C1C(=O)NC1=CN(CCC(C)C)C(C(=O)NCCC(=N)N)=C1 | Attribution: 0.365 | Prediction: 0.964 | MW: 688.9 | LogP: 4.61,LOWEST ATTR (ACTIVE): CHEMBL352912 | SMILES: CC(C)CCN1C=C(NC(=O)C2CCC(C(=O)NC3=CN(CCC(C)C)C(C(=O)NCCC(=N)N)=C3)CC2)C=C1C(=O)NCCC(=N)N | Attribution: 0.258 | Prediction: 0.939 | MW: 666.9 | LogP: 3.88,,
145,33636,C[C@@H]1C[C@H](C)CN(S(=O)(=O)C2=CC=C(C(N)=O)C=C2)C1,8,8,0,0,0,0.3034,0.3410,100.00,8,8,100.0,0.275,0.341,HIGHEST ATTR (ACTIVE): CHEMBL4172785 | SMILES: C[C@@H]1C[C@H](C)CN(S(=O)(=O)C2=CC=C(C(=O)NC3=NN=C(C4=CC=CS4)O3)C=C2)C1 | Attribution: 0.341 | Prediction: 0.937 | MW: 446.6 | LogP: 3.72,LOWEST ATTR (ACTIVE): CHEMBL4159936 | SMILES: C[C@@H]1C[C@H](C)CN(S(=O)(=O)C2=CC=C(C(=O)NC3=NN=C(C4=CC=C([N+](=O)[O-])C=C4)O3)C=C2)C1 | Attribution: 0.275 | Prediction: 0.960 | MW: 485.5 | LogP: 3.56,,
146,58937,COC(O)C=O,8,8,0,0,0,0.2906,0.3377,100.00,8,8,100.0,0.174,0.338,HIGHEST ATTR (ACTIVE): CHEMBL280904 | SMILES: C=C[C@]1(C)C=C2C(=O)[C@]3(O)OC[C@@]4(CCCC(C)(C)[C@@]43O)[C@@]2(O)[C@H](O)C1 | Attribution: 0.338 | Prediction: 0.836 | MW: 364.4 | LogP: 0.83,LOWEST ATTR (ACTIVE): CHEMBL484079 | SMILES: COC1(O)C(=O)C2=CC=CC=C2OC1(OC)C1=CN(C2=CC=CC=C2)N=C1C1=CC=C([N+](=O)[O-])C=C1 | Attribution: 0.174 | Prediction: 0.950 | MW: 487.5 | LogP: 3.86,,
147,39346,C-C-C(S(F)(F)(F)(F)F)-C,8,8,0,0,0,0.2887,0.3515,100.00,8,8,100.0,0.175,0.351,HIGHEST ATTR (ACTIVE): CHEMBL5181606 | SMILES: OC1=CC=C([C@@H]2NC3=CC=C(S(F)(F)(F)(F)F)C=C3[C@H]3[C@@H]4CC[C@@H](C4)[C@H]32)C=C1 | Attribution: 0.351 | Prediction: 0.818 | MW: 417.4 | LogP: 7.35,LOWEST ATTR (ACTIVE): CHEMBL5205639 | SMILES: FC(F)(F)C1=NNC=C1C1=NC2=CC=C(S(F)(F)(F)(F)F)C=C2C2=C1[C@H]1CC[C@@H]2C1 | Attribution: 0.175 | Prediction: 0.854 | MW: 455.4 | LogP: 7.67,,
148,21498,NCCCNCC1=CC(Br)=CC(Br)=C1,8,8,0,0,0,0.2750,0.3174,100.00,8,8,100.0,0.215,0.317,HIGHEST ATTR (ACTIVE): CHEMBL161864 | SMILES: OC1=CC(NCCCNCC2=CC(Br)=CC(Br)=C2)=NC2=CC=CC=C12 | Attribution: 0.317 | Prediction: 0.966 | MW: 465.2 | LogP: 5.06,LOWEST ATTR (ACTIVE): CHEMBL368875 | SMILES: OC1=CC(NCCCNCC2=CC(Br)=CC(Br)=C2)=NC2=C1C=CS2 | Attribution: 0.215 | Prediction: 0.866 | MW: 471.2 | LogP: 5.12,,
149,25156,NC(=S)NCCCNCC1=CC(Br)=CC(Br)=C1,8,8,0,0,0,0.2626,0.3017,100.00,8,8,100.0,0.213,0.302,HIGHEST ATTR (ACTIVE): CHEMBL362545 | SMILES: N#CC1=CC=C(NC(=S)NCCCNCC2=CC(Br)=CC(Br)=C2)C=C1 | Attribution: 0.302 | Prediction: 0.964 | MW: 482.2 | LogP: 4.55,LOWEST ATTR (ACTIVE): CHEMBL187173 | SMILES: S=C(NCCCNCC1=CC(Br)=CC(Br)=C1)NC1=CC=CC=C1Cl | Attribution: 0.213 | Prediction: 0.955 | MW: 491.7 | LogP: 5.33,,
